cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
         1  4.971867800E-01 -7.624541223E-02  2.519961252E-01  3.006747904E-03  6.976931892E+00 -7.099722387E-01  6.940714520E+00  1.466351545E-01  3.402558240E+02 
         2  5.094028711E-01 -7.748310268E-02  2.517389589E-01  3.000621833E-03  6.962716805E+00 -6.951599241E-01  6.927927395E+00  1.434535050E-01  3.328730462E+02 
         3  5.216119289E-01 -7.869670540E-02  2.514905911E-01  2.994699006E-03  6.948973332E+00 -6.809150921E-01  6.915532156E+00  1.404137918E-01  3.258196208E+02 
         4  5.338063836E-01 -7.988633960E-02  2.512415934E-01  2.988766389E-03  6.935207142E+00 -6.671623012E-01  6.903042269E+00  1.375168419E-01  3.190974670E+02 
         5  5.459787846E-01 -8.105212450E-02  2.509763477E-01  2.982463137E-03  6.920580920E+00 -6.537978240E-01  6.889629066E+00  1.347844824E-01  3.127572327E+02 
         6  5.581217408E-01 -8.219417930E-02  2.507103258E-01  2.976141611E-03  6.905912296E+00 -6.408776580E-01  6.876110853E+00  1.322054527E-01  3.067727885E+02 
         7  5.702277422E-01 -8.331260830E-02  2.504374661E-01  2.969669160E-03  6.890893461E+00 -6.283502356E-01  6.862185415E+00  1.297716022E-01  3.011252220E+02 
         8  5.822893977E-01 -8.440753073E-02  2.501619957E-01  2.963147375E-03  6.875760150E+00 -6.162152411E-01  6.848091444E+00  1.274503190E-01  2.957388593E+02 
         9  5.942993164E-01 -8.547904342E-02  2.498951650E-01  2.956826691E-03  6.861093480E+00 -6.045019820E-01  6.834411540E+00  1.252438287E-01  2.906188649E+02 
        10  6.062502265E-01 -8.652722836E-02  2.496167900E-01  2.950237827E-03  6.845804517E+00 -5.930923681E-01  6.820064583E+00  1.231669605E-01  2.857996486E+02 
        11  6.181347370E-01 -8.755219728E-02  2.493325645E-01  2.943518304E-03  6.830212370E+00 -5.819954012E-01  6.805371582E+00  1.212175255E-01  2.812761317E+02 
        12  6.299456358E-01 -8.855400980E-02  2.490507308E-01  2.936864156E-03  6.814771922E+00 -5.712303550E-01  6.790788778E+00  1.193836871E-01  2.770208479E+02 
        13  6.416757107E-01 -8.953276277E-02  2.487743089E-01  2.930353423E-03  6.799664256E+00 -5.607922864E-01  6.776499539E+00  1.176579973E-01  2.730165148E+02 
        14  6.533176899E-01 -9.048850834E-02  2.484978621E-01  2.923850727E-03  6.784575240E+00 -5.506360153E-01  6.762193517E+00  1.160253106E-01  2.692279885E+02 
        15  6.648645401E-01 -9.142131358E-02  2.482086767E-01  2.917052492E-03  6.768800447E+00 -5.406878127E-01  6.747170976E+00  1.144969668E-01  2.656815817E+02 
        16  6.763092279E-01 -9.233125299E-02  2.479118085E-01  2.910076048E-03  6.752612136E+00 -5.309552207E-01  6.731705372E+00  1.130785275E-01  2.623902002E+02 
        17  6.876447201E-01 -9.321837872E-02  2.476132150E-01  2.903069474E-03  6.736353909E+00 -5.214508496E-01  6.716141229E+00  1.117688449E-01  2.593511805E+02 
        18  6.988640428E-01 -9.408274293E-02  2.473233448E-01  2.896271083E-03  6.720578754E+00 -5.122025838E-01  6.701031809E+00  1.105641645E-01  2.565558105E+02 
        19  7.099604607E-01 -9.492439777E-02  2.470202921E-01  2.889168386E-03  6.704097483E+00 -5.031059937E-01  6.685193147E+00  1.094565824E-01  2.539857497E+02 
        20  7.209270597E-01 -9.574341029E-02  2.467053180E-01  2.881801577E-03  6.687003356E+00 -4.941580020E-01  6.668719649E+00  1.084465312E-01  2.516420019E+02 
        21  7.317572832E-01 -9.653984010E-02  2.463863993E-01  2.874362490E-03  6.669741515E+00 -4.853816942E-01  6.652056561E+00  1.075342989E-01  2.495252356E+02 
        22  7.424443960E-01 -9.731374681E-02  2.460669643E-01  2.866916066E-03  6.652462649E+00 -4.767780710E-01  6.635355452E+00  1.067276867E-01  2.476535529E+02 
        23  7.529819012E-01 -9.806518257E-02  2.457329580E-01  2.859138160E-03  6.634414606E+00 -4.682848241E-01  6.617867216E+00  1.060284281E-01  2.460309759E+02 
        24  7.633633614E-01 -9.879425168E-02  2.453850371E-01  2.851054896E-03  6.615658001E+00 -4.599003975E-01  6.599653203E+00  1.054378195E-01  2.446605133E+02 
        25  7.735824585E-01 -9.950100631E-02  2.450305516E-01  2.842827069E-03  6.596565948E+00 -4.516454070E-01  6.581086440E+00  1.049548189E-01  2.435397468E+02 
        26  7.836328745E-01 -1.001855657E-01  2.446646368E-01  2.834340136E-03  6.576872660E+00 -4.434967562E-01  6.561902515E+00  1.045780513E-01  2.426654859E+02 
        27  7.935085297E-01 -1.008480042E-01  2.442926304E-01  2.825739253E-03  6.556914960E+00 -4.354736018E-01  6.542438118E+00  1.043121004E-01  2.420483670E+02 
        28  8.032033443E-01 -1.014884561E-01  2.439016370E-01  2.816640012E-03  6.535800855E+00 -4.275140477E-01  6.521803781E+00  1.041596750E-01  2.416946753E+02 
        29  8.127113581E-01 -1.021070406E-01  2.434924644E-01  2.807212120E-03  6.513924143E+00 -4.196438717E-01  6.500392816E+00  1.041275724E-01  2.416201837E+02 
        30  8.220268488E-01 -1.027038991E-01  2.430554284E-01  2.797234304E-03  6.490771374E+00 -4.118303188E-01  6.477693171E+00  1.042147100E-01  2.418223799E+02 
        31  8.311439753E-01 -1.032791883E-01  2.426077913E-01  2.786933121E-03  6.466868254E+00 -4.041084767E-01  6.454229726E+00  1.044261459E-01  2.423130010E+02 
        32  8.400572538E-01 -1.038330719E-01  2.421449530E-01  2.776205770E-03  6.441976245E+00 -3.964651591E-01  6.429764639E+00  1.047679543E-01  2.431061416E+02 
        33  8.487611413E-01 -1.043657437E-01  2.416539489E-01  2.764930491E-03  6.415812811E+00 -3.888863489E-01  6.404016039E+00  1.052414991E-01  2.442049666E+02 
        34  8.572503328E-01 -1.048773974E-01  2.411372626E-01  2.753167287E-03  6.388517183E+00 -3.813845460E-01  6.377122989E+00  1.058531889E-01  2.456243467E+02 
        35  8.655196428E-01 -1.053682491E-01  2.405938856E-01  2.740811151E-03  6.359845700E+00 -3.739500921E-01  6.348842308E+00  1.066049526E-01  2.473687577E+02 
        36  8.735638857E-01 -1.058385372E-01  2.400211166E-01  2.727805154E-03  6.329666265E+00 -3.665810853E-01  6.319042121E+00  1.075034695E-01  2.494536984E+02 
        37  8.813782334E-01 -1.062885150E-01  2.394233332E-01  2.714169434E-03  6.298025603E+00 -3.592868849E-01  6.287769035E+00  1.085536262E-01  2.518905079E+02 
        38  8.889577985E-01 -1.067184284E-01  2.387783768E-01  2.699576397E-03  6.264163562E+00 -3.520315253E-01  6.254264060E+00  1.097599457E-01  2.546896813E+02 
        39  8.962979913E-01 -1.071285680E-01  2.380966582E-01  2.684263797E-03  6.228631828E+00 -3.448546180E-01  6.219077885E+00  1.111291439E-01  2.578668026E+02 
        40  9.033941627E-01 -1.075192094E-01  2.373762809E-01  2.668034183E-03  6.190972230E+00 -3.377389269E-01  6.181752953E+00  1.126670121E-01  2.614353099E+02 
        41  9.102419615E-01 -1.078906655E-01  2.366091819E-01  2.650721096E-03  6.150798517E+00 -3.306726497E-01  6.141903451E+00  1.143794966E-01  2.654090010E+02 
        42  9.168372750E-01 -1.082432419E-01  2.357931183E-01  2.632441172E-03  6.108381332E+00 -3.236801440E-01  6.099799477E+00  1.162755473E-01  2.698086437E+02 
        43  9.231759310E-01 -1.085772589E-01  2.349186441E-01  2.612994535E-03  6.063256875E+00 -3.167461323E-01  6.054977772E+00  1.183617095E-01  2.746494259E+02 
        44  9.292539954E-01 -1.088930443E-01  2.339807381E-01  2.592206921E-03  6.015020784E+00 -3.098596185E-01  6.007034381E+00  1.206465382E-01  2.799511987E+02 
        45  9.350677133E-01 -1.091909334E-01  2.329739890E-01  2.569972061E-03  5.963426467E+00 -3.030182929E-01  5.955722889E+00  1.231393234E-01  2.857355189E+02 
        46  9.406135082E-01 -1.094712615E-01  2.318942638E-01  2.546140414E-03  5.908126928E+00 -2.962152175E-01  5.900696598E+00  1.258493048E-01  2.920238265E+02 
        47  9.458879828E-01 -1.097343639E-01  2.307284048E-01  2.520610158E-03  5.848885893E+00 -2.894487874E-01  5.841719403E+00  1.287846881E-01  2.988351622E+02 
        48  9.508877397E-01 -1.099805832E-01  2.294640605E-01  2.493139388E-03  5.785142040E+00 -2.827013861E-01  5.778230555E+00  1.319565179E-01  3.061951542E+02 
        49  9.556097984E-01 -1.102102473E-01  2.280947786E-01  2.463384881E-03  5.716098951E+00 -2.759442406E-01  5.709434472E+00  1.353732207E-01  3.141233556E+02 
        50  9.600511193E-01 -1.104236916E-01  2.266042850E-01  2.431274849E-03  5.641590040E+00 -2.691797589E-01  5.635164632E+00  1.390475373E-01  3.226493302E+02 
        51  9.642090201E-01 -1.106212363E-01  2.249703867E-01  2.396385520E-03  5.560631982E+00 -2.623700090E-01  5.554438767E+00  1.429899081E-01  3.317973046E+02 
        52  9.680808187E-01 -1.108031943E-01  2.231810797E-01  2.358380420E-03  5.472444011E+00 -2.554874292E-01  5.466476894E+00  1.472176191E-01  3.416073893E+02 
        53  9.716642499E-01 -1.109698787E-01  2.211927817E-01  2.316573782E-03  5.375434860E+00 -2.484661290E-01  5.369689425E+00  1.517386532E-01  3.520981082E+02 
        54  9.749569297E-01 -1.111215577E-01  2.189691498E-01  2.270250307E-03  5.267944728E+00 -2.412383272E-01  5.262418239E+00  1.565951275E-01  3.633671907E+02 
        55  9.779568315E-01 -1.112585142E-01  2.164222875E-01  2.217757405E-03  5.146138906E+00 -2.336368517E-01  5.140832565E+00  1.617756710E-01  3.753882515E+02 
        56  9.806621671E-01 -1.113810092E-01  2.135108383E-01  2.158490075E-03  5.008613533E+00 -2.256070314E-01  5.003529854E+00  1.674259961E-01  3.884994049E+02 
        57  9.830712080E-01 -1.114892662E-01  2.098734336E-01  2.085562370E-03  4.839390290E+00 -2.164399324E-01  4.834547770E+00  1.734141110E-01  4.023943744E+02 
        58  9.851824045E-01 -1.115835086E-01  2.056201895E-01  2.001871925E-03  4.645192920E+00 -2.064490601E-01  4.640602984E+00  1.803380160E-01  4.184607739E+02 
        59  9.869944453E-01 -1.116639152E-01  1.991318969E-01  1.877507660E-03  4.356615017E+00 -1.925689607E-01  4.352357017E+00  1.873628341E-01  4.347613349E+02 
        60  9.885061979E-01 -1.117306724E-01  1.922612318E-01  1.750230248E-03  4.061277375E+00 -1.786911789E-01  4.057344375E+00  1.968656532E-01  4.568119103E+02 
        61  9.897167683E-01 -1.117838994E-01  1.789254454E-01  1.515891354E-03  3.517511633E+00 -1.541937296E-01  3.514130388E+00  2.041274687E-01  4.736624060E+02 
        62  9.906253815E-01 -1.118237153E-01  1.792318780E-01  1.521102197E-03  3.529603002E+00 -1.542917430E-01  3.526229064E+00  2.163450526E-01  5.020123886E+02 
        63  9.912313819E-01 -1.118502170E-01  1.937019125E-01  1.776558771E-03  4.122370727E+00 -1.798663147E-01  4.118444916E+00  2.156422137E-01  5.003815039E+02 
        64  9.915345311E-01 -1.118634567E-01  2.708311866E-01  3.472966913E-03  8.058757963E+00 -3.512864504E-01  8.051097921E+00  2.155319232E-01  5.001255830E+02 
        65  2.751924330E-03  3.648815677E-02  9.307167279E-01  4.136379622E-02  9.598157152E+01  9.583274724E+01  5.342904518E+00 -4.567352903E+00 -1.059819817E+04 
        66  2.812752500E-03  3.487258777E-02  8.753581003E-01  3.656159728E-02  8.483843083E+01  8.413646286E+01 -1.089104965E+01 -3.271399423E+00 -7.591035795E+03 
        67  3.173694713E-03  3.322912753E-02  7.884975852E-01  2.962176601E-02  6.873507543E+01  6.568442234E+01 -2.025011744E+01 -2.052020583E+00 -4.761559101E+03 
