"rf_coeffs"
"Iteration" "cd etc.."
("Iteration" "cd" "cl")
1 6.045290129002874 10.07328014329169
2 1.35078986301627 3.621740093603345
3 0.4984803311749835 0.809929934054645
4 -0.08661274582212176 -0.2654475628304981
5 0.2378198070352517 -0.5136477581502542
6 0.002164556681979324 -0.2890494779412158
7 0.1751805544804196 -0.1509004368732164
8 0.03504830654664519 0.1646619331499131
9 0.142116413951753 0.148419253711059
10 0.07116908115969371 0.2786328511778196
11 0.1137467149441493 0.2293890723787624
12 0.08091851290750086 0.256883587463042
13 0.08828948960395303 0.1867215455039086
14 0.07993393596743556 0.2015027099445226
15 0.07172050149144074 0.1954223609330271
16 0.06649356966557889 0.1611946432651796
17 0.07112225362918123 0.2465821297980802
18 0.06606270610562559 0.1757240299900568
19 0.06561907566519216 0.2932173451503788
20 0.05316681964217321 0.1511854698400736
21 0.0594828536098387 0.2950015827228016
22 0.05642307335771056 0.1914288022344692
23 0.06531483940012595 0.3062139337082105
24 0.05325128610031336 0.2548805123400579
25 0.05537333250497588 0.2340616749772995
26 0.06496397458635075 0.3637351471319867
27 0.0491142117174612 0.1923573570778518
28 0.05921300681009244 0.3459686747931678
29 0.02057403581139699 0.01080630092528406
30 0.06657437653852172 0.3867789811504922
31 0.02807955716825544 0.04475139599084301
32 0.07003067246754044 0.4372485776761033
33 0.04818150687594207 0.3167813181124337
34 0.06094796830089955 0.3363777870466829
35 0.03382051031156385 0.2138439247960132
36 0.0134357691340856 -0.02179832455022641
37 0.03587349415543916 0.2637194845830075
38 0.03703466371057278 0.1039382252804591
39 0.08211122250454102 0.5456230678757564
40 0.01695216516382464 0.01554690260195661
41 0.01702615361015388 0.03452794220020184
42 0.01016480115416614 0.02654607033794851
43 0.03676937802260189 0.2063650250555537
44 0.08156846427033605 0.5616874882331083
45 0.055963465357752 0.2685520039693702
46 0.04129019992811948 0.2845573767067571
47 0.008055232868463979 0.004336731462256966
48 0.02924633437294326 0.1990896363308965
49 0.01110998813425157 0.07045201916153823
50 0.02179453892044219 0.1595351484352969
51 0.06951645326256266 0.4458981858651866
52 0.05785042293766603 0.2974467120603916
53 0.07098223317837067 0.5495638835482258
54 0.02477201758101564 0.1274316350232592
55 0.07000799012414306 0.4049336178044201
56 -0.01427681291782665 -0.04724149925918757
57 0.01275994424496491 0.1377917894877434
58 0.004493097350792787 0.0425655291261513
59 0.04353326326692215 0.312328313644719
60 0.03449351327106425 0.3606632003504702
61 0.03103066359110982 0.187048718164329
62 0.06432695437038292 0.4804177430299859
63 0.005317364268690162 -0.006832306280691241
64 0.04821132243500318 0.4348983509781116
65 0.002415986515661728 0.07450434294970165
66 0.03757763564235882 0.3256639024626773
67 0.02563807643040696 0.2273499094478783
68 0.02475811728058905 0.1842706472307324
69 0.0266007150580828 0.2919327269067952
70 0.03544250860059024 0.1444248471273063
71 0.0595350360060328 0.4600181635174035
72 0.03034293217572276 0.2808604415827134
73 0.06205333091962868 0.4830829483168853
74 0.03431670346923629 0.2913391387096829
75 0.0242667593518245 0.2434739462990834
76 0.01923852579451471 0.2891776274828968
77 0.008301822156127962 0.09698939100753901
78 0.03906841408429493 0.3416783263983221
79 0.02125797812907358 0.2258730485597089
80 0.03346561842785507 0.3219142059815272
81 0.02260583473319655 0.2974639925342103
82 0.03971058755220514 0.3908026238230989
83 0.04222668790552719 0.3837548529661347
84 0.04551020854954504 0.4094473730103235
85 0.0389306604692539 0.4637280829852271
86 0.02083946161496284 0.233245782995885
87 0.03816261425292949 0.4041886994414575
88 0.01908925358246341 0.1989073396018988
89 0.01289174807206199 0.2797034655015485
90 0.01447177064370791 0.3037583427716464
91 0.02430737174584454 0.2657024891638848
92 0.03445172844369473 0.4112167755276712
93 0.02356618235801381 0.271486494231351
94 0.04372222862663074 0.4484520095181264
95 0.02169909654463406 0.2837534024453138
96 0.0386674135634156 0.4292509616962895
97 0.03896741948314585 0.4844688494017776
98 0.05238804844354493 0.4769947596301029
99 0.0283930837421173 0.4188674516620657
100 0.01527693410286939 0.2516838524936907
101 0.02019319149052581 0.3191560541021313
102 0.011255461264201 0.2294065706605543
103 0.03325844610617495 0.4202103499577798
104 0.04159587906147347 0.4610993215494541
105 0.03671676638295794 0.4612485890636052
106 0.03536160578167487 0.4672808345113605
107 0.02028353012421509 0.3069161143958901
108 0.02998731252138636 0.457381597141884
109 0.01514373492188021 0.2991612010858924
110 0.03060494995962765 0.4447851253040863
111 0.0176791399486551 0.3532197551622037
112 0.0358692193756914 0.4435033041411327
113 0.02218732780947449 0.3670054497357307
114 0.02802275089164438 0.3729994545536862
115 0.02678331077447108 0.4060713138660393
116 0.01901548895087885 0.3396093352516134
117 0.03499110019780607 0.5085022635290634
118 0.02997746840782929 0.4414513600181652
119 0.03233455993056922 0.4721919776883095
120 0.02348801311118606 0.4451729752156207
121 0.02413244985961698 0.3711134391958235
122 0.02118851538278263 0.3925656904550301
123 0.01479775952425734 0.340372372380143
124 0.02898760958544921 0.4680295150941094
125 0.02392304545359004 0.3886691237996651
126 0.03127293308474698 0.4731408125760775
127 0.03254767020678109 0.4848182669252498
128 0.02909483582403267 0.4675932440730616
129 0.02887137340158006 0.4493623116443706
130 0.01474104949828311 0.3439662360954279
131 0.02341813225889279 0.4762308041430338
132 0.01757717927321126 0.3546223095260532
133 0.02113649254346676 0.4381457479774521
134 0.02130786662143424 0.4012730346706911
135 0.02629598718788632 0.4466280087562318
136 0.02110625716469687 0.4323878065570678
137 0.02369680626737022 0.4356037131665437
138 0.0250219298603478 0.4732536580247763
139 0.02177592423384057 0.4244614524637645
140 0.02759437502999468 0.4864342224568257
141 0.02333495035568141 0.4201901157534211
142 0.02867009284571596 0.4891395276975581
143 0.02157576881035518 0.4394143720138003
144 0.02331080186051791 0.4545091087497102
145 0.02225752484313286 0.4478993705383862
146 0.01270236645593497 0.4047372831705323
147 0.02445793436584805 0.4776825284164229
148 0.0231785390597417 0.4450752245413604
149 0.0312122223957768 0.5172212449243678
150 0.02373009845812458 0.4565389149227543
151 0.02464189508034329 0.4682556464058263
152 0.01913486299933128 0.4480823766978592
153 0.01895458820878976 0.4356811432599965
154 0.019800402346952 0.4623066350989274
155 0.01626906632174062 0.4231558665955424
156 0.02485829732745832 0.4924888151919518
157 0.02259424930255375 0.4466923648886859
158 0.0258732958385166 0.4996900793583183
159 0.02287092760443266 0.4701304239874696
