cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
         1  3.928249776E-01 -7.077056915E-02  1.815202192E-01  3.662895250E-03  4.764625462E+00 -2.390579736E-01  4.758624495E+00 -4.759921626E-02 -6.191616803E+01 
         2  4.008449018E-01 -7.116361707E-02  1.810728660E-01  3.644860276E-03  4.741165906E+00 -2.262983690E-01  4.735762156E+00 -4.765104648E-02 -6.198358781E+01 
         3  4.088915586E-01 -7.153849304E-02  1.806260840E-01  3.626889088E-03  4.717789322E+00 -2.139420195E-01  4.712935910E+00 -4.759568069E-02 -6.191156903E+01 
         4  4.169627428E-01 -7.189546525E-02  1.801803733E-01  3.609017964E-03  4.694542898E+00 -2.019791975E-01  4.690195883E+00 -4.745165336E-02 -6.172422097E+01 
         5  4.250563085E-01 -7.223479450E-02  1.797351415E-01  3.591213611E-03  4.671383331E+00 -1.903962631E-01  4.667501632E+00 -4.721689750E-02 -6.141885496E+01 
         6  4.331699908E-01 -7.255677134E-02  1.792916772E-01  3.573510258E-03  4.648355141E+00 -1.791836064E-01  4.644900295E+00 -4.689819228E-02 -6.100428918E+01 
         7  4.413016140E-01 -7.286167145E-02  1.788495019E-01  3.555899096E-03  4.625446871E+00 -1.683293835E-01  4.622382932E+00 -4.649820305E-02 -6.048399068E+01 
         8  4.494490027E-01 -7.314977795E-02  1.784089856E-01  3.538393687E-03  4.602676163E+00 -1.578230782E-01  4.599969537E+00 -4.602172707E-02 -5.986419967E+01 
         9  4.576098621E-01 -7.342138141E-02  1.779702760E-01  3.521009582E-03  4.580063245E+00 -1.476543296E-01  4.577682550E+00 -4.547311871E-02 -5.915058019E+01 
        10  4.657820463E-01 -7.367678732E-02  1.775332747E-01  3.503740695E-03  4.557600201E+00 -1.378119642E-01  4.555516157E+00 -4.485608662E-02 -5.834795642E+01 
        11  4.739633501E-01 -7.391628623E-02  1.770982274E-01  3.486584960E-03  4.535284343E+00 -1.282852469E-01  4.533469639E+00 -4.417413694E-02 -5.746088906E+01 
        12  4.821514487E-01 -7.414018363E-02  1.766633121E-01  3.469489129E-03  4.513046407E+00 -1.190619232E-01  4.511475604E+00 -4.342963442E-02 -5.649245415E+01 
        13  4.903442264E-01 -7.434877008E-02  1.762309280E-01  3.452524645E-03  4.490979323E+00 -1.101344231E-01  4.489628681E+00 -4.262810663E-02 -5.544984182E+01 
        14  4.985393882E-01 -7.454237342E-02  1.758006165E-01  3.435687216E-03  4.469077512E+00 -1.014924880E-01  4.467924919E+00 -4.177199980E-02 -5.433623412E+01 
        15  5.067347884E-01 -7.472127676E-02  1.753722416E-01  3.418963246E-03  4.447323285E+00 -9.312581555E-02  4.446348162E+00 -4.086163825E-02 -5.315205289E+01 
        16  5.149281025E-01 -7.488579303E-02  1.749463947E-01  3.402376565E-03  4.425747641E+00 -8.502543000E-02  4.424930831E+00 -3.990149972E-02 -5.190312268E+01 
        17  5.231171250E-01 -7.503624260E-02  1.745228613E-01  3.385931327E-03  4.404355984E+00 -7.718185435E-02  4.403679666E+00 -3.889229770E-02 -5.059037162E+01 
        18  5.312997103E-01 -7.517290860E-02  1.741030216E-01  3.369645671E-03  4.383171907E+00 -6.958611110E-02  4.382619507E+00 -3.784023559E-02 -4.922186896E+01 
        19  5.394735932E-01 -7.529611140E-02  1.736848170E-01  3.353474425E-03  4.362136655E+00 -6.222811932E-02  4.361692774E+00 -3.674615958E-02 -4.779871539E+01 
        20  5.476365089E-01 -7.540615648E-02  1.732684739E-01  3.337428908E-03  4.341264947E+00 -5.509929696E-02  4.340915273E+00 -3.560967603E-02 -4.632039889E+01 
        21  5.557863712E-01 -7.550333440E-02  1.728545438E-01  3.321507197E-03  4.320554284E+00 -4.819101461E-02  4.320285516E+00 -3.443349063E-02 -4.479043899E+01 
        22  5.639207959E-01 -7.558796555E-02  1.724431809E-01  3.305715734E-03  4.300013045E+00 -4.149497174E-02  4.299812828E+00 -3.321883808E-02 -4.321044172E+01 
        23  5.720376968E-01 -7.566032559E-02  1.720342367E-01  3.290060901E-03  4.279649531E+00 -3.500303383E-02  4.279506385E+00 -3.196856735E-02 -4.158411299E+01 
        24  5.801348090E-01 -7.572074234E-02  1.716276918E-01  3.274530649E-03  4.259448071E+00 -2.870707611E-02  4.259351332E+00 -3.068538101E-02 -3.991496826E+01 
        25  5.882100463E-01 -7.576948404E-02  1.712233423E-01  3.259106695E-03  4.239384881E+00 -2.259923679E-02  4.239324645E+00 -2.936840285E-02 -3.820186777E+01 
        26  5.962610841E-01 -7.580685616E-02  1.708205849E-01  3.243789187E-03  4.219460153E+00 -1.667211222E-02  4.219427215E+00 -2.801848897E-02 -3.644592511E+01 
