cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
         1  4.838428795E-01 -1.041753516E-01  2.014822469E-01  1.776998806E-03  1.258476108E+01 -3.179132723E+00  1.217658928E+01  5.474153592E-01  3.876812681E+03 
         2  4.955863953E-01 -1.072378531E-01  2.022383056E-01  1.790314207E-03  1.267906116E+01 -3.195972192E+00  1.226965173E+01  5.405636484E-01  3.828288651E+03 
         3  5.073277354E-01 -1.102933884E-01  2.029782443E-01  1.803478041E-03  1.277228784E+01 -3.213894804E+00  1.236131939E+01  5.338949895E-01  3.781061000E+03 
         4  5.190597177E-01 -1.133415103E-01  2.037073163E-01  1.816401235E-03  1.286381031E+01 -3.232683272E+00  1.245099894E+01  5.273719128E-01  3.734864367E+03 
         5  5.307749510E-01 -1.163816899E-01  2.043926065E-01  1.828674376E-03  1.295072907E+01 -3.251549160E+00  1.253590091E+01  5.209896909E-01  3.689665272E+03 
         6  5.424662828E-01 -1.194132939E-01  2.050899477E-01  1.841225701E-03  1.303961796E+01 -3.272079693E+00  1.262240591E+01  5.147389491E-01  3.645397323E+03 
         7  5.541265011E-01 -1.224356219E-01  2.057536051E-01  1.853117038E-03  1.312383277E+01 -3.292542010E+00  1.270409988E+01  5.086037307E-01  3.601947515E+03 
         8  5.657483935E-01 -1.254478544E-01  2.064422083E-01  1.865517946E-03  1.321165639E+01 -3.314947051E+00  1.278901836E+01  5.025855805E-01  3.559326787E+03 
         9  5.773248076E-01 -1.284491271E-01  2.071145605E-01  1.877686239E-03  1.329783262E+01 -3.337908744E+00  1.287209065E+01  4.966413372E-01  3.517229470E+03 
        10  5.888485312E-01 -1.314384639E-01  2.077458631E-01  1.889073596E-03  1.337847824E+01 -3.360382781E+00  1.294957558E+01  4.907882333E-01  3.475777605E+03 
        11  6.003125310E-01 -1.344147772E-01  2.084046262E-01  1.901041497E-03  1.346323529E+01 -3.384721707E+00  1.303082359E+01  4.850111622E-01  3.434864207E+03 
        12  6.117097139E-01 -1.373769045E-01  2.090568849E-01  1.912998623E-03  1.354791603E+01 -3.409805762E+00  1.311179825E+01  4.793075281E-01  3.394470892E+03 
