"rf_coeffs"
"Iteration" "cd etc.."
("Iteration" "cd" "cl")
1 5.416399419403874 3.27623545669843
2 0.8592913396487539 1.261345634833051
3 0.5068631308018708 0.2371067470587492
4 -0.03114897194313788 -0.03980192835330927
5 0.1899966877036493 -0.1978474228329556
6 -0.03388719620046338 -0.0400004038983765
7 0.1142673751329828 0.002335959880391797
8 0.01858231172118477 0.1046235864990289
9 0.08621224600490822 0.1043961431552743
10 0.044024048392203 0.1369880509251571
11 0.07145696849349696 0.1046909701176945
12 0.05169407299887736 0.1370649643592864
13 0.05668734883270988 0.09881106192373752
14 0.052414263879993 0.1283161560178359
15 0.04547047940728108 0.1096821396120627
16 0.04716640493771677 0.1307742525197562
17 0.04154021863285281 0.1265797178051104
18 0.04165164954027416 0.1395871567993371
19 0.03831522656754235 0.1284391523915711
20 0.03874254159008259 0.1428997107161427
21 0.0365374193326346 0.1354279001976026
22 0.03647495083093664 0.1464577467164315
23 0.03528076833633786 0.1411805028855747
24 0.03484056400533595 0.1470413896542521
25 0.03402393737153969 0.1521848256594167
26 0.0326171541784652 0.1431185509426885
27 0.03225245356551961 0.1517352409451106
28 0.03130222195653292 0.1476895324834703
29 0.03125975937457948 0.155424131026738
30 0.03042609474585609 0.1543316957317064
31 0.03014123964807905 0.1566621829883171
32 0.02963776575776299 0.1598394416343041
33 0.02904968998612977 0.1584818274536175
34 0.02877773350157655 0.1620842233657296
35 0.02813285139544019 0.1610568068343141
36 0.02781691411413936 0.1633547189491809
37 0.02734268815477421 0.1638403755456746
38 0.02689402034095609 0.1643508939538866
39 0.02660443562078904 0.1661925642123508
40 0.026102925478762 0.1665220825249787
41 0.02587536186772253 0.1684654386598463
42 0.02541213329038639 0.1689349787787842
43 0.02515688778594388 0.1703982772962162
44 0.02477173015779003 0.1712298717349533
45 0.02445875058331159 0.172157821381633
46 0.02418899899472413 0.1733687283977704
47 0.02385821325027871 0.1740200867669912
48 0.02364523053049548 0.1753731064026392
49 0.02333111084957962 0.17604717465227
50 0.02314244970182016 0.177255189380055
51 0.02288457884890141 0.1780508852898331
52 0.02269934166815523 0.1790170631298791
53 0.02250795108964911 0.1800193044919749
54 0.02231281093566655 0.1807623674164752
