cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
         1  4.800459743E-01 -1.164797172E-01  2.195633729E-01  2.157190580E-03  1.122413224E+01 -3.047889541E+00  1.080238464E+01  4.396429625E-01  2.287517289E+03 
         2  4.918862581E-01 -1.198036969E-01  2.205988076E-01  2.177655033E-03  1.133061134E+01 -3.048185437E+00  1.091289691E+01  4.299707224E-01  2.237191415E+03 
         3  5.037264228E-01 -1.230947450E-01  2.216089684E-01  2.197579836E-03  1.143428259E+01 -3.048191321E+00  1.102049672E+01  4.205172086E-01  2.188003601E+03 
         4  5.155589581E-01 -1.263519973E-01  2.225774714E-01  2.216822928E-03  1.153440680E+01 -3.047712126E+00  1.112447711E+01  4.112458122E-01  2.139763367E+03 
         5  5.273763537E-01 -1.295745820E-01  2.235305749E-01  2.235929808E-03  1.163382228E+01 -3.047493362E+00  1.122758234E+01  4.021672798E-01  2.092526628E+03 
         6  5.391710997E-01 -1.327615976E-01  2.244475567E-01  2.254263241E-03  1.172921343E+01 -3.046655185E+00  1.132662085E+01  3.932631871E-01  2.046197520E+03 
         7  5.509357452E-01 -1.359121799E-01  2.253268668E-01  2.271907407E-03  1.182101823E+01 -3.045311574E+00  1.142202037E+01  3.845350335E-01  2.000783846E+03 
         8  5.626627803E-01 -1.390254349E-01  2.261804130E-01  2.289096562E-03  1.191045555E+01 -3.043770306E+00  1.151496477E+01  3.759583616E-01  1.956158350E+03 
         9  5.743448138E-01 -1.421004832E-01  2.270506006E-01  2.306688443E-03  1.200198830E+01 -3.043150295E+00  1.160977862E+01  3.675249476E-01  1.912278243E+03 
        10  5.859745741E-01 -1.451364309E-01  2.278560265E-01  2.323055026E-03  1.208714568E+01 -3.041280403E+00  1.169827783E+01  3.592345090E-01  1.869142055E+03 
        11  5.975446105E-01 -1.481323987E-01  2.286506270E-01  2.339363310E-03  1.217199972E+01 -3.039685739E+00  1.178634328E+01  3.510760684E-01  1.826692668E+03 
        12  6.090477109E-01 -1.510874629E-01  2.294528913E-01  2.355816316E-03  1.225760677E+01 -3.038601946E+00  1.187500829E+01  3.430429107E-01  1.784895145E+03 
        13  6.204765439E-01 -1.540007293E-01  2.302449943E-01  2.372151298E-03  1.234259972E+01 -3.037660839E+00  1.196295886E+01  3.351247143E-01  1.743695779E+03 
        14  6.318240166E-01 -1.568713188E-01  2.310317869E-01  2.388442174E-03  1.242736319E+01 -3.036932700E+00  1.205057657E+01  3.272984229E-01  1.702974607E+03 
        15  6.430828571E-01 -1.596983373E-01  2.318028740E-01  2.404395679E-03  1.251037127E+01 -3.036022150E+00  1.213638986E+01  3.195757167E-01  1.662792401E+03 
        16  6.542462111E-01 -1.624808609E-01  2.325688280E-01  2.420254531E-03  1.259288686E+01 -3.035216748E+00  1.222163077E+01  3.119454986E-01  1.623091422E+03 
        17  6.653068662E-01 -1.652180403E-01  2.333159804E-01  2.435838172E-03  1.267397049E+01 -3.034269911E+00  1.230539451E+01  3.043994015E-01  1.583828136E+03 
