epoch,train_loss,train_p_rel_l2,train_tau_rel_l2,train_head,train_force,train_sym,val_loss,val_p_rel_l2,val_tau_rel_l2,val_cl_mae,val_cd_mae,lr,epoch_time_s
0,1.570061058,0.74656064,0.7434404574,1.155305995,0,0,1.417957178,0.6831900798,0.674392134,0.206222927,0.001535516172,0.001,7.077146309
1,1.158403808,0.5286094059,0.5732676143,0.8157102208,0,0,1.06937264,0.4824216572,0.510098063,0.2489124911,0.002049795096,0.0009999845942,3.491892793
2,1.00396004,0.4598813016,0.487780655,0.8124099658,0,0,1.037816873,0.4904180077,0.4997274876,0.1713161364,0.001133996826,0.0009999383779,3.559843775
3,0.8527789576,0.3694284704,0.4303788394,0.7644077655,0,0,0.7968773475,0.3293167272,0.4168428045,0.1692838785,0.001290834933,0.0009998613539,3.593485284
4,0.7738186216,0.3300055218,0.39561369,0.6955419156,0,0,0.7335242033,0.3170344852,0.3708128104,0.1625108755,0.001114824349,0.0009997535269,3.614880445
5,0.7433778291,0.3315809047,0.3668458943,0.6486661956,0,0,0.6212258201,0.2573800053,0.3220592347,0.15621944,0.0008914385922,0.0009996149036,3.639036095
6,0.5745768703,0.2393540662,0.29573124,0.5698833012,0,0,0.5088974535,0.213223102,0.2511056249,0.145818387,0.001164525803,0.0009994454925,3.697589708
7,0.5033627843,0.2089563161,0.2594301585,0.5047259039,0,0,0.549486456,0.2432334056,0.2558807226,0.1522133714,0.001405797885,0.0009992453042,3.714824777
8,0.6091846891,0.2779719992,0.293895059,0.5385124128,0,0,0.6070298094,0.278736949,0.2968318566,0.1216020746,0.0006598916929,0.0009990143508,3.712520067
9,0.562298493,0.2529961132,0.2783892578,0.446092101,0,0,0.503600038,0.2051077903,0.2665576476,0.1106256949,0.0007785555022,0.0009987526468,3.700499928
10,0.4832671048,0.2098997669,0.2427946136,0.4411799982,0,0,0.4587731086,0.1904162914,0.2369948018,0.116671271,0.0006991101615,0.0009984602082,3.666386666
11,0.4734083658,0.2033306506,0.2357095324,0.4959503277,0,0,0.4277335061,0.1735765235,0.2086036606,0.1397053251,0.001247165836,0.0009981370531,3.633152826
12,0.4267571243,0.1749345911,0.2182229805,0.4848586355,0,0,0.5740307386,0.2709942741,0.2754310817,0.08816912539,0.0007225610409,0.0009977832013,3.596982963
13,0.4496867711,0.1927684332,0.2278759307,0.4190966609,0,0,0.4061463384,0.1679274715,0.2124786927,0.08147122683,0.0006372393807,0.0009973986748,3.593635509
14,0.4245889559,0.1825382598,0.212221616,0.4304487783,0,0,0.449526459,0.1906407292,0.2333071335,0.08731084675,0.0006442191731,0.0009969834972,3.56069385
15,0.4000015117,0.173708916,0.2026534328,0.3411251313,0,0,0.3510065377,0.1591646006,0.1716404145,0.07762986548,0.000435568234,0.0009965376942,3.548570191
16,0.4150523313,0.1788895537,0.2063109384,0.4307771931,0,0,0.3564890531,0.1553207865,0.1756793857,0.08747382142,0.0006338339671,0.0009960612933,3.536576176
17,0.387730784,0.1628528557,0.1975665516,0.3941170607,0,0,0.4308132965,0.2019148251,0.1992729409,0.1088947799,0.0006855220674,0.0009955543238,3.537072466
18,0.4216309373,0.189603113,0.2074471086,0.3547122627,0,0,0.4055266426,0.182459947,0.2031974563,0.07861215776,0.0004021381307,0.000995016817,3.534613139
19,0.3869928968,0.1647559592,0.192001634,0.4363108013,0,0,0.5053029015,0.2217869644,0.240675854,0.1154445341,0.001288569067,0.0009944488061,3.516056231
20,0.3343473327,0.1381474755,0.1666020915,0.4271107821,0,0,0.375258714,0.1550081882,0.1909688161,0.09503368165,0.0007681904407,0.0009938503261,3.532710156
21,0.316456131,0.134401579,0.158741082,0.3364251906,0,0,0.3171742467,0.1250590017,0.1736655522,0.05955685645,0.0004813215835,0.000993221414,3.53379935
22,0.3158544106,0.1335147723,0.1608047414,0.3107594766,0,0,0.3449734197,0.1480851128,0.1672728807,0.08199179843,0.0008659004048,0.0009925621084,3.538873637
23,0.3101596761,0.1305284653,0.1596113945,0.2888961333,0,0,0.2996533318,0.1421640601,0.1436841098,0.042200619,0.0003787052538,0.0009918724502,3.542780099
24,0.3498307483,0.1500270353,0.1791813695,0.297590885,0,0,0.2995990125,0.1119291427,0.1667858947,0.07309527237,0.0005074630678,0.0009911524817,3.554473645
