cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
         1  4.757793546E-01 -1.282655448E-01  2.273721542E-01  2.263052302E-03  1.602700713E+01 -4.120237004E+00  1.548833769E+01  4.149685232E-01  2.938820049E+03 
         2  4.876842499E-01 -1.314116567E-01  2.281354111E-01  2.278301852E-03  1.613500492E+01 -4.096974222E+00  1.560619063E+01  4.062658905E-01  2.877187732E+03 
         3  4.995916188E-01 -1.345175505E-01  2.289149422E-01  2.293790573E-03  1.624469652E+01 -4.075228874E+00  1.572522415E+01  3.978366014E-01  2.817491243E+03 
         4  5.114938617E-01 -1.375827342E-01  2.296367684E-01  2.308207258E-03  1.634679593E+01 -4.052634703E+00  1.583647338E+01  3.896846725E-01  2.759759028E+03 
         5  5.233832598E-01 -1.406067014E-01  2.303432195E-01  2.322517691E-03  1.644814287E+01 -4.030882832E+00  1.594657917E+01  3.817989531E-01  2.703912117E+03 
         6  5.352523327E-01 -1.435889602E-01  2.309982289E-01  2.335734220E-03  1.654174274E+01 -4.008231287E+00  1.604877985E+01  3.741326262E-01  2.649618951E+03 
         7  5.470932722E-01 -1.465290338E-01  2.314621984E-01  2.345078545E-03  1.660791954E+01 -3.979973260E+00  1.612398227E+01  3.667133407E-01  2.597075339E+03 
         8  5.588985682E-01 -1.494264007E-01  2.321800525E-01  2.359595014E-03  1.671072563E+01 -3.961449060E+00  1.623438549E+01  3.595189718E-01  2.546124593E+03 
         9  5.706607699E-01 -1.522805393E-01  2.328071144E-01  2.372333174E-03  1.680093768E+01 -3.940775387E+00  1.633223182E+01  3.525401446E-01  2.496700321E+03 
        10  5.823722482E-01 -1.550909579E-01  2.333623115E-01  2.383730100E-03  1.688165106E+01 -3.918708890E+00  1.642053175E+01  3.457753650E-01  2.448791941E+03 
        11  5.940255523E-01 -1.578571051E-01  2.339280778E-01  2.395376371E-03  1.696413031E+01 -3.897849073E+00  1.651025408E+01  3.391970621E-01  2.402204194E+03 
        12  6.056132913E-01 -1.605784595E-01  2.343113834E-01  2.403222139E-03  1.701969429E+01 -3.871602839E+00  1.657349345E+01  3.328141788E-01  2.357000415E+03 
        13  6.171281338E-01 -1.632544994E-01  2.348578950E-01  2.414323696E-03  1.709831586E+01 -3.851351604E+00  1.665891642E+01  3.266024049E-01  2.313008438E+03 
        14  6.285626292E-01 -1.658846587E-01  2.352643347E-01  2.422727770E-03  1.715783378E+01 -3.827481844E+00  1.672547885E+01  3.206022143E-01  2.270514901E+03 
        15  6.399096847E-01 -1.684684157E-01  2.356947152E-01  2.431683533E-03  1.722125877E+01 -3.805147240E+00  1.679561276E+01  3.147716355E-01  2.229222560E+03 
        16  6.511619687E-01 -1.710052043E-01  2.361290087E-01  2.440658596E-03  1.728482045E+01 -3.783445527E+00  1.686566209E+01  3.090825707E-01  2.188932425E+03 
        17  6.623124480E-01 -1.734945178E-01  2.365183544E-01  2.448642329E-03  1.734136149E+01 -3.760774155E+00  1.692865606E+01  3.035624289E-01  2.149838608E+03 
        18  6.733539701E-01 -1.759357750E-01  2.368916158E-01  2.456353718E-03  1.739597379E+01 -3.738222690E+00  1.698957314E+01  2.982075320E-01  2.111915061E+03 
        19  6.842796206E-01 -1.783284694E-01  2.372477457E-01  2.463798763E-03  1.744869983E+01 -3.715766553E+00  1.704846634E+01  2.930065985E-01  2.075081887E+03 
        20  6.950825453E-01 -1.806720644E-01  2.376112463E-01  2.471335046E-03  1.750207203E+01 -3.693909723E+00  1.710782149E+01  2.879649414E-01  2.039376714E+03 
