epoch,train_loss,train_p_rel_l2,train_tau_rel_l2,train_head,train_force,train_sym,val_loss,val_p_rel_l2,val_tau_rel_l2,val_cl_mae,val_cd_mae,lr,epoch_time_s
0,1.522982673,0.7261917767,0.7191438011,1.104827241,0,0,1.42280806,0.6602130991,0.7018825779,0.1943006922,0.001548395995,0.001,28.25450556
1,1.202373739,0.5563375286,0.5902488008,0.7937893732,0,0,1.256784934,0.5837921913,0.6102656997,0.2183579104,0.00150748685,0.0009999845942,28.9641761
2,1.192580005,0.5568545169,0.5754553716,0.8575732586,0,0,1.112503845,0.4966056714,0.5613634311,0.1806109952,0.001360438485,0.0009999383779,26.53310019
3,1.068723527,0.4965342331,0.5241977688,0.6828632016,0,0,1.114368549,0.4880518638,0.5844578262,0.1512272892,0.0009345753118,0.0009998613539,26.71073443
4,0.9651658576,0.4409631728,0.4761208567,0.6841482114,0,0,0.8875661813,0.3871191946,0.4475699755,0.1972729417,0.001188082723,0.0009997535269,27.50431233
5,0.9784250029,0.4522217092,0.4778839621,0.6875274391,0,0,0.9617448036,0.4198981569,0.4950581881,0.1660212582,0.001068997541,0.0009996149036,27.08443977
6,0.922663369,0.4211852808,0.4603906355,0.5846263103,0,0,0.9686631744,0.4407488452,0.4641030981,0.206170547,0.001632871395,0.0009994454925,26.95506297
7,0.8575918539,0.3842346543,0.4280785837,0.6442616772,0,0,0.8638338997,0.4040613427,0.4094302654,0.1787137306,0.001176364915,0.0009992453042,26.9383411
8,0.8137881417,0.3783043145,0.3990299553,0.5186960006,0,0,0.9317762622,0.4446867853,0.4494462265,0.1609136988,0.0006611699099,0.0009990143508,26.91252814
9,0.7453939102,0.3342139694,0.3777897128,0.4751038009,0,0,0.7003984314,0.2868580199,0.377288204,0.135313518,0.000776804341,0.0009987526468,27.00907836
10,0.7366740934,0.3340844461,0.3692145619,0.4748885259,0,0,0.7974329132,0.3745437838,0.3937369058,0.1179772791,0.0005686334614,0.0009984602082,26.98174881
11,0.7558802244,0.3338611671,0.383696466,0.5452856408,0,0,0.7410899859,0.3614557294,0.34178591,0.1424946316,0.0008295456273,0.0009981370531,26.98080387
12,0.8097909391,0.3756033385,0.4039223777,0.4306387739,0,0,0.6895303589,0.2867090381,0.3712882285,0.1357125819,0.0005875798594,0.0009977832013,26.93878053
13,0.7266791876,0.3409169293,0.3553351225,0.4329424832,0,0,0.5893108295,0.2453316267,0.3136685972,0.1036326914,0.0007353646588,0.0009973986748,27.00912967
14,0.6581923068,0.2957000482,0.3267448226,0.5086441839,0,0,0.7991973712,0.3422640402,0.4140772201,0.1608737442,0.0009243460186,0.0009969834972,27.05992249
15,0.6492436921,0.2813963291,0.3297175003,0.5425433097,0,0,0.6771819316,0.2855578672,0.3587851318,0.1002433893,0.0008742332365,0.0009965376942,27.05562953
16,0.7424590472,0.327336056,0.3855349608,0.4210030342,0,0,0.7331891885,0.3145862909,0.3858123353,0.1032080588,0.0008462366695,0.0009960612933,27.03133631
17,0.6443508098,0.2916235185,0.3200685971,0.4646948935,0,0,0.6608407704,0.2762619509,0.3555360207,0.08170275439,0.0008397300728,0.0009955543238,27.05394502
18,0.6837017347,0.3148183525,0.3440529183,0.3533084596,0,0,0.6712315128,0.3144278618,0.326847559,0.1075446581,0.0006821983494,0.000995016817,27.09841158
19,0.5963665308,0.2590422918,0.3099104152,0.3900667246,0,0,0.5479680231,0.2234849506,0.2808221934,0.09440540791,0.001414077007,0.0009944488061,27.14970403
20,0.5479620831,0.2436767874,0.2785475217,0.3662183871,0,0,0.5507886983,0.2396433181,0.2917379393,0.07149715321,0.0004265693156,0.0009938503261,27.23788303
21,0.5906206098,0.2730585259,0.2961978496,0.3039880835,0,0,0.5209702574,0.2231342391,0.2776257533,0.07303130176,0.0004355660267,0.000993221414,27.2748174
22,0.4811612341,0.2124691074,0.2508832338,0.2533997263,0,0,0.4137028341,0.1706747608,0.2260100326,0.05245425027,0.0004521961696,0.0009925621084,27.33324117
23,0.5021680539,0.222453398,0.2553342029,0.3469052491,0,0,0.4040242571,0.1733622047,0.2086975884,0.06372053465,0.0006182463979,0.0009918724502,27.33887186
24,0.5035128553,0.2258947265,0.2580921542,0.2778318108,0,0,0.7473243819,0.3705593737,0.3448085154,0.1016616448,0.0008268223796,0.0009911524817,27.1857439
25,0.5546145595,0.2458951768,0.2864182107,0.3173196099,0,0,0.7528111843,0.311187508,0.4176108264,0.09060532928,0.0004996153247,0.0009904022476,27.05689591
26,0.5316922102,0.2376124757,0.2736187235,0.2911362086,0,0,0.5645313813,0.2528310544,0.294833816,0.04922703955,0.0004784794291,0.0009896217939,27.04516532
27,0.4885164696,0.2156765258,0.2550599328,0.2529887676,0,0,0.6180324394,0.287046201,0.2773192284,0.141774954,0.001612383323,0.0009888111689,26.98689535
28,0.5288959416,0.2329709411,0.2714428092,0.3483529665,0,0,0.4547630526,0.1852399833,0.2525693923,0.04907138333,0.0004659586679,0.0009879704226,27.00206646
29,0.4979909266,0.2168560793,0.2575189874,0.3360260061,0,0,0.4539188101,0.201288903,0.2343870883,0.06336312437,0.0004250716558,0.0009870996068,26.90932713
30,0.5448585755,0.2478461882,0.2761618106,0.2966793183,0,0,0.4929438463,0.1994653745,0.2754307045,0.06831058463,0.0003694508458,0.0009861987752,26.97148557
31,0.422298046,0.1826214518,0.2222748876,0.2476059703,0,0,0.440301792,0.2007076133,0.2246527649,0.05706054945,0.0003161316505,0.0009852679835,27.03896796
32,0.5186307098,0.2397773049,0.2609254399,0.2550939484,0,0,0.6303380063,0.3189472304,0.2892965216,0.05722312605,0.0006632060232,0.000984307289,27.07774596
33,0.4344087653,0.1930047656,0.223420895,0.255878555,0,0,0.4227489944,0.1868665906,0.2151145167,0.06334302338,0.0005505848536,0.000983316751,27.19096515
34,0.4750294638,0.2211855379,0.2367882823,0.2426818348,0,0,0.4717651514,0.2018329639,0.250604978,0.06892143779,0.0004381228285,0.0009822964305,27.16884195
35,0.5336629122,0.2416043869,0.2704257118,0.3078095388,0,0,0.498822469,0.2359211399,0.2512212969,0.04059202572,0.0002841999754,0.0009812463906,27.14737872
36,0.4518643347,0.2111985673,0.2248818248,0.2245870869,0,0,0.5941155461,0.1995989159,0.3760750959,0.05775251668,0.0005055397702,0.000980166696,27.2177786
37,0.4377232638,0.1912652694,0.2301156172,0.2325329334,0,0,0.3851299171,0.1719022749,0.1987635413,0.04877544723,0.0003550383402,0.0009790574133,27.30678791
38,0.4830365777,0.2142165601,0.251531793,0.2459912127,0,0,0.5394538022,0.2317298846,0.27314694,0.1280436064,0.0007652718388,0.0009779186109,27.35016539
39,0.4562519321,0.1935307362,0.2311357961,0.4494232833,0,0,0.4368880276,0.1849485372,0.2246233236,0.07815188134,0.0007939262595,0.0009767503591,27.3733005
40,0.4507347738,0.1960624583,0.2272440977,0.3902714144,0,0,0.4248492282,0.1897523472,0.2120186045,0.0785724161,0.000578954746,0.0009755527299,27.45426
41,0.4784693095,0.2145285573,0.2461711856,0.2528401142,0,0,0.4799796778,0.2144745691,0.2463157143,0.06632166557,0.0004647531267,0.0009743257972,27.40222681
42,0.4381285059,0.1928062388,0.2272125181,0.2576805136,0,0,0.4165376998,0.1853395689,0.2153403037,0.05333131157,0.0003932113992,0.0009730696367,27.28430737
43,0.383597121,0.1779922948,0.1882720989,0.2466244687,0,0,0.5530692935,0.2702266425,0.2638899672,0.05831069933,0.0005195744336,0.0009717843259,27.2350979
44,0.410840896,0.188513811,0.204436203,0.2545662829,0,0,0.4278985056,0.1930825538,0.2225821626,0.03871995803,0.0003218046762,0.0009704699441,27.20552368
45,0.4007981359,0.1836750418,0.2037574666,0.1901772877,0,0,0.3830508659,0.1551057186,0.214058633,0.03070339685,0.0004570309957,0.0009691265723,27.16526443
46,0.4186750613,0.1950526397,0.2083154383,0.2178004059,0,0,0.4836117213,0.2308587237,0.2348119788,0.06551981106,0.0003962010983,0.0009677542934,27.08379907
47,0.3551563455,0.163770187,0.1769274451,0.20573052,0,0,0.432635266,0.1906123717,0.2307645323,0.03702060821,0.0002668841463,0.0009663531921,27.02163756
48,0.377875536,0.1814607377,0.1853631452,0.1572520586,0,0,0.3437378086,0.1580241987,0.1739985788,0.03419601411,0.0003314669104,0.0009649233547,27.05021718
49,0.3709858754,0.1644626805,0.1878762288,0.2653244822,0,0,0.4832533002,0.1964494999,0.2594344799,0.08983882528,0.0006590675097,0.0009634648695,27.02916802
50,0.373653887,0.1695959847,0.1897105454,0.2041460619,0,0,0.3116655499,0.1384500311,0.1623304515,0.03723768748,0.0002688230714,0.0009619778265,27.05367854
51,0.3837350631,0.173908057,0.1907198436,0.2718725523,0,0,0.445546572,0.2144564241,0.2123920608,0.07721351001,0.0003464837419,0.0009604623173,27.02703575
52,0.3866737763,0.1842134126,0.185130837,0.2465788634,0,0,0.5093259192,0.2115499251,0.2803154657,0.05978182174,0.000381782297,0.0009589184355,26.98673906
