cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
         1  5.053623319E-01 -4.620102793E-02  2.611748743E-01  3.052313706E-03  1.588156975E+01  1.110480335E+00  1.584269835E+01 -1.299083745E-01 -6.759295108E+02 
         2  5.175533295E-01 -4.533473775E-02  2.596746729E-01  3.017336549E-03  1.569957923E+01  1.127850765E+00  1.565901468E+01 -1.231007529E-01 -6.405086049E+02 
         3  5.297366381E-01 -4.444617778E-02  2.581987318E-01  2.983135164E-03  1.552162515E+01  1.143010341E+00  1.547948238E+01 -1.163371753E-01 -6.053168650E+02 
         4  5.419050455E-01 -4.353729635E-02  2.567378019E-01  2.949487338E-03  1.534655130E+01  1.156056824E+00  1.530294643E+01 -1.096228140E-01 -5.703812040E+02 
         5  5.540513992E-01 -4.260999709E-02  2.552994742E-01  2.916530951E-03  1.517507510E+01  1.167215922E+00  1.513011934E+01 -1.029668591E-01 -5.357494387E+02 
         6  5.661684275E-01 -4.166613147E-02  2.538881703E-01  2.884360797E-03  1.500768977E+01  1.176692092E+00  1.496148883E+01 -9.635888969E-02 -5.013673479E+02 
         7  5.782489181E-01 -4.070750996E-02  2.524934593E-01  2.852759169E-03  1.484326255E+01  1.184554607E+00  1.479592084E+01 -8.982477672E-02 -4.673695414E+02 
         8  5.902857184E-01 -3.973588347E-02  2.511288993E-01  2.822023916E-03  1.468334319E+01  1.191076035E+00  1.463495491E+01 -8.337068887E-02 -4.337881155E+02 
         9  6.022716165E-01 -3.875295073E-02  2.497907292E-01  2.792039047E-03  1.452732817E+01  1.196351737E+00  1.447798350E+01 -7.699699758E-02 -4.006250030E+02 
        10  6.141994596E-01 -3.776034340E-02  2.484715961E-01  2.762614927E-03  1.437423079E+01  1.200434108E+00  1.432401720E+01 -7.069622809E-02 -3.678413118E+02 
        11  6.260620356E-01 -3.675965592E-02  2.471720338E-01  2.733788954E-03  1.422424565E+01  1.203463472E+00  1.417324380E+01 -6.446895084E-02 -3.354400098E+02 
        12  6.378523111E-01 -3.575240821E-02  2.458859650E-01  2.705411440E-03  1.407659390E+01  1.205490543E+00  1.402488105E+01 -5.830394870E-02 -3.033627331E+02 
        13  6.495630741E-01 -3.474006802E-02  2.446163263E-01  2.677555152E-03  1.393165415E+01  1.206656112E+00  1.387930000E+01 -5.220928869E-02 -2.716514552E+02 
        14  6.611874104E-01 -3.372405469E-02  2.433637474E-01  2.650206518E-03  1.378935579E+01  1.207056499E+00  1.373642412E+01 -4.618822148E-02 -2.403230899E+02 
        15  6.727182269E-01 -3.270572424E-02  2.421292216E-01  2.623360153E-03  1.364967080E+01  1.206784787E+00  1.359621945E+01 -4.023342515E-02 -2.093395402E+02 
        16  6.841485500E-01 -3.168638423E-02  2.408996049E-01  2.596783498E-03  1.351138914E+01  1.205822083E+00  1.345747486E+01 -3.433857564E-02 -1.786679014E+02 
        17  6.954714656E-01 -3.066728637E-02  2.396786161E-01  2.570533970E-03  1.337480956E+01  1.204275213E+00  1.332048242E+01 -2.849774710E-02 -1.482773404E+02 
        18  7.066800594E-01 -2.964963950E-02  2.384573680E-01  2.544406802E-03  1.323886664E+01  1.202122062E+00  1.318417584E+01 -2.269732949E-02 -1.180970425E+02 
        19  7.177676558E-01 -2.863460034E-02  2.372496075E-01  2.518695516E-03  1.310508761E+01  1.199569025E+00  1.305007108E+01 -1.692834951E-02 -8.808031854E+01 
        20  7.287273407E-01 -2.762328461E-02  2.360404113E-01  2.493080899E-03  1.297181155E+01  1.196527096E+00  1.291650951E+01 -1.119276235E-02 -5.823734162E+01 
        21  7.395524979E-01 -2.661676705E-02  2.348238085E-01  2.467448538E-03  1.283844317E+01  1.192996297E+00  1.278289415E+01 -5.487315237E-03 -2.855118709E+01 
        22  7.502365112E-01 -2.561608516E-02  2.336093240E-01  2.442000898E-03  1.270603592E+01  1.189124094E+00  1.265027007E+01  1.962725703E-04  1.021230718E+00 
        23  7.607728839E-01 -2.462223917E-02  2.323941734E-01  2.416658300E-03  1.257417522E+01  1.184917410E+00  1.251822085E+01  5.865948784E-03  3.052126477E+01 
        24  7.711551189E-01 -2.363620326E-02  2.311631710E-01  2.391117915E-03  1.244128540E+01  1.180267008E+00  1.238517469E+01  1.153571972E-02  6.002179165E+01 
        25  7.813767791E-01 -2.265891619E-02  2.299188453E-01  2.365447190E-03  1.230771741E+01  1.175239053E+00  1.225147832E+01  1.721312908E-02  8.956206224E+01 
        26  7.914317250E-01 -2.169129625E-02  2.286598583E-01  2.339602597E-03  1.217324476E+01  1.169840600E+00  1.211690394E+01  2.290692335E-02  1.191875855E+02 
        27  8.013135791E-01 -2.073424123E-02  2.273794748E-01  2.313472828E-03  1.203728831E+01  1.164039897E+00  1.198087313E+01  2.863150002E-02  1.489732736E+02 
        28  8.110163808E-01 -1.978862472E-02  2.260673266E-01  2.286865566E-03  1.189884740E+01  1.157758637E+00  1.184238846E+01  3.438992749E-02  1.789350915E+02 
        29  8.205340505E-01 -1.885530725E-02  2.247327187E-01  2.259938631E-03  1.175874319E+01  1.151090820E+00  1.170226608E+01  4.019125531E-02  2.091201253E+02 
