epoch,train_loss,train_p_rel_l2,train_tau_rel_l2,train_head,train_force,train_sym,val_loss,val_p_rel_l2,val_tau_rel_l2,val_cl_mae,val_cd_mae,lr,epoch_time_s
0,1.772387395,0.8275791836,0.8423901892,1.383582392,0,0,1.586350964,0.7533017076,0.7498268898,0.2764410654,0.003143433334,0.001,4.466379067
1,1.478611546,0.6931667781,0.7165701175,0.93043926,0,0,1.364622217,0.6190305719,0.6755641882,0.2180948193,0.002894466082,0.0009999845942,1.951791729
2,1.286310248,0.5822411001,0.6386550522,0.8836902428,0,0,1.285861538,0.5780658791,0.623656681,0.2801511793,0.003235198244,0.0009999383779,1.950592419
3,1.189193797,0.5332532275,0.594309206,0.8325886703,0,0,1.065393182,0.4485692153,0.5552537648,0.2082357078,0.002360589018,0.0009998613539,1.972268333
4,1.047116671,0.4479558194,0.5303501272,0.9295758843,0,0,0.9237329914,0.3609997859,0.4823940098,0.2749005739,0.003019468075,0.0009997535269,1.983682972
5,1.039508374,0.4544506836,0.5222153938,0.8489472914,0,0,1.000795378,0.4433635496,0.490463007,0.2193389496,0.002684801061,0.0009996149036,1.986542835
6,0.9407020593,0.4130850613,0.4704811311,0.7718581152,0,0,0.8179384974,0.33265964,0.4179942379,0.2320173911,0.002532948597,0.0009994454925,2.000688172
7,0.828565805,0.3485255075,0.4253276563,0.7391223788,0,0,0.7495236626,0.2930069142,0.381290947,0.2816819528,0.002390529994,0.0009992453042,2.020174808
8,0.7648217964,0.3196036339,0.3910141277,0.7322515583,0,0,0.7384229715,0.2933899336,0.3885408342,0.1788117058,0.002262619946,0.0009990143508,2.013210095
9,0.7651120305,0.3295662779,0.3878692877,0.6440694928,0,0,0.7411601039,0.3124807913,0.3738388167,0.1984970048,0.002025983391,0.0009987526468,2.030574448
10,0.6436664462,0.2604713428,0.3359178638,0.6386763859,0,0,0.6222601808,0.2469159124,0.3053286717,0.2109702423,0.00290257067,0.0009984602082,2.042405378
11,0.7057927597,0.2955734032,0.3628530133,0.6398799157,0,0,0.7949662186,0.356281731,0.3917702482,0.1690284668,0.001678099556,0.0009981370531,2.045573403
12,0.7503219748,0.3415881234,0.3690907931,0.5355448532,0,0,0.6007804573,0.2490333032,0.311874714,0.1439888274,0.001423877327,0.0009977832013,2.070916078
13,0.6373941648,0.2697981685,0.3292824304,0.5175845623,0,0,0.6743901097,0.2931553595,0.3326451297,0.1715550853,0.001721103467,0.0009973986748,2.061465329
14,0.5890806305,0.2540095061,0.297489109,0.5077018869,0,0,0.6231316282,0.2878345927,0.2854138097,0.1861664166,0.001792500865,0.0009969834972,2.060777094
15,0.6433378887,0.2836803907,0.3222798949,0.5049404132,0,0,0.5806572437,0.2438907199,0.2950630658,0.1271604881,0.001702103564,0.0009965376942,2.068136695
16,0.5899674344,0.2617906284,0.2972228432,0.418162365,0,0,0.6233529609,0.2574397795,0.3226188559,0.1820240953,0.001402751609,0.0009960612933,2.055552555
17,0.5857306087,0.2478125727,0.2979154766,0.5404014289,0,0,0.6742883118,0.3067533855,0.3283016177,0.129366718,0.001494379652,0.0009955543238,2.055288051
18,0.5696379948,0.2307520258,0.3017933273,0.5010908198,0,0,0.65491042,0.2604019103,0.353842161,0.1197860079,0.001655699557,0.000995016817,2.030274307
19,0.5733167708,0.2484496772,0.2934110761,0.4249447417,0,0,0.6507961865,0.2818898077,0.3256025991,0.1789026985,0.001339208501,0.0009944488061,2.026391581
20,0.5169032633,0.2160724092,0.2674691057,0.4506894898,0,0,0.5714964844,0.2480064871,0.2862294775,0.1354873754,0.001328846511,0.0009938503261,2.019787098
21,0.5479856193,0.2429935884,0.2754067969,0.3996719766,0,0,0.5252984991,0.2096813997,0.2615395074,0.1612822898,0.002237262333,0.000993221414,2.005702469
22,0.5095862687,0.2138022453,0.2614794004,0.4634269822,0,0,0.4716106241,0.1964682621,0.241403629,0.1312652341,0.001114067218,0.0009925621084,2.006168786
23,0.444675647,0.1868048549,0.2309889531,0.363151387,0,0,0.4364611186,0.1662252242,0.2379130125,0.08846596283,0.001356755977,0.0009918724502,1.998255584
