"rf_coeffs"
"Iteration" "cd etc.."
("Iteration" "cd" "cl")
1 10.65762439201421 23.85329732791634
2 7.851717894109152 18.06008710721119
3 5.20311602548866 12.26532622208358
4 3.500498531096941 8.283105830403514
5 2.270838180966107 5.328751240388123
6 1.459502760620256 3.376624162213688
7 0.8968232511281776 2.047642577665512
8 0.5248190980398856 1.187563967175074
9 0.2880175183155194 0.6585823591286669
10 0.1513862681518336 0.3773132914762894
11 0.08287207051490064 0.2552513875850422
12 0.05604156872414529 0.2293546470793891
13 0.05264021238734803 0.2540737525791173
14 0.06104053269893799 0.3005292752096672
15 0.07580635218016023 0.3571193072988662
16 0.09365081760672847 0.4171257721590175
17 0.1112844650817628 0.4736390168867354
18 0.1270210416635977 0.523257756976631
19 0.1404554760788566 0.5661909318407884
20 0.1518234786569261 0.6036003654331784
21 0.1612112711927327 0.6362296494510055
22 0.1685668100640053 0.663978819043609
23 0.1739101220805277 0.6868271218275248
24 0.1779764606036514 0.7066751057630518
25 0.1815102212996672 0.7258336756987062
26 0.1845615496047723 0.7441318468169562
27 0.1869774472067885 0.7609146398874944
28 0.1888989299444809 0.7763469760782481
29 0.1907883266164151 0.7918131544438055
30 0.192343072359977 0.8060831902663981
31 0.1938237942196316 0.820049192128777
32 0.1951895752378077 0.8334505197993981
33 0.1964890484394442 0.8462580905860855
34 0.1978087994748248 0.858786739467293
35 0.199071257401577 0.8708174230509566
36 0.2003458702968801 0.8825186803108707
37 0.2016661590775837 0.8939611281425502
38 0.2030964568828302 0.9053102319689782
39 0.2045616007090008 0.9165827056031961
40 0.2059203961859962 0.9272669708224861
41 0.2072550651199411 0.9375467881305475
42 0.2087712992380903 0.9482755729900262
43 0.2101024548330589 0.9580364895082087
44 0.2115709604217385 0.9682468557807863
45 0.2129094979361932 0.9776702949103173
46 0.2144205769748648 0.9876824862623219
47 0.2156545535088617 0.9965211746412138
48 0.2170635260421798 1.005903438501971
49 0.2182895004206039 1.014536528209811
50 0.2197076166395034 1.023718304009045
51 0.2209522705730693 1.032232480019049
52 0.2222721330018035 1.04087230027893
53 0.2234836695228837 1.049126737969286
54 0.2248239324366098 1.057737232608555
55 0.2260134660059885 1.065843012659974
56 0.2272950706632032 1.074174531631657
57 0.2284478303846095 1.081937270436324
58 0.2298181137663859 1.090520371184397
59 0.230910343726734 1.097974879682352
60 0.2320824061835365 1.105761646967279
61 0.2331628713606013 1.113207349563947
62 0.2343443545003702 1.120992817249242
63 0.2353055402360691 1.128023082993333
64 0.2364291322536588 1.135546486588462
65 0.2374035492287196 1.142567118941419
66 0.2384244992431112 1.149750097119745
67 0.2393250026396346 1.156452302623203
68 0.2403258688061251 1.163612695458578
69 0.2412508617708777 1.170446197699557
70 0.242141920315172 1.177148390288865
71 0.242990577633953 1.183629496457033
72 0.2438595208861261 1.190333778514167
73 0.2446449440562892 1.196638411560947
74 0.2454886861598021 1.203254937637478
75 0.2462348759959152 1.209422584540531
76 0.2469559049859274 1.215631471523269
77 0.2476036771433646 1.221501553432262
78 0.2483742284983009 1.227850173638465
79 0.2489446114840831 1.233456157260896
80 0.2496432695565917 1.239637331768078
81 0.250197708022565 1.245203173251757
82 0.2508447145577327 1.251198145252426
83 0.2513894575648011 1.256769513585016
84 0.251872904760519 1.262288364943469
85 0.2524189052270953 1.267930647774012
86 0.2528283270120008 1.273104668883634
87 0.2533473096335546 1.278662482355509
88 0.2537970551090449 1.284087527320244
89 0.2541307190265749 1.289005463047455
90 0.2545598640643145 1.294354830408493
91 0.2549844036508206 1.299627627674731
92 0.2553275548154635 1.304726820040925
93 0.2556370629954443 1.309649651834498
94 0.2559950393912725 1.314786826317656
95 0.2563028348105581 1.31977974298989
96 0.2565507844374049 1.324586497656779
97 0.256794585179749 1.329344082590991
98 0.2569865442845934 1.333958562787416
99 0.2571908971333016 1.338591427316856
100 0.257368913542793 1.343197865621701
101 0.2575710702288203 1.347858480483205
102 0.2577411157919442 1.352309924365076
103 0.2579110436198208 1.356995767493933
104 0.2580241854874227 1.361350784350919
105 0.2580560987516433 1.365550773374334
106 0.2582021843881714 1.370011732858895
107 0.2582448825016225 1.374058692634473
108 0.2583058168885854 1.378469278478972
109 0.2583569098665015 1.382635737447842
110 0.2583647165533409 1.386680215622287
111 0.2583993937872818 1.390734144155868
112 0.2584036191690387 1.394885147165909
113 0.2583841697362988 1.398709629055721
114 0.2583951562441062 1.402906291874912
115 0.2583306107329114 1.406579664116411
116 0.258289578083236 1.410672410096862
117 0.2581858394117355 1.414182050906606
118 0.2581479393002161 1.418164683267712
119 0.2580649813473215 1.421697403440333
120 0.258028350251292 1.425635802237371
121 0.2579010901138201 1.429107051243208
122 0.2578080586701548 1.432819266159401
123 0.2576890951511888 1.436226135144083
124 0.2575911208135595 1.439932592046388
125 0.257506075840741 1.443518787969929
126 0.2573916893920256 1.446918714075354
127 0.2572703123222925 1.450506471182343
128 0.25711109488384 1.453788256491866
129 0.2569990828500155 1.457308588629968
130 0.2568020319247963 1.460422854137879
131 0.2567198704952849 1.46397622690526
132 0.256518819800006 1.467042177377343
133 0.2563943997412894 1.470324395982143
134 0.2562630904078957 1.473777388535878
135 0.256028244982787 1.47668841380252
136 0.2558670706821554 1.47993072638959
137 0.2557281038408555 1.483041769594778
138 0.2555566778372612 1.486123220425469
139 0.2553623314007063 1.489186955318091
140 0.2551974489380637 1.492262706014404
141 0.2550727876088472 1.495559869446043
142 0.254881406912143 1.49837517690087
143 0.2547214160655618 1.501550709939834
144 0.2545051666671088 1.504292253160006
145 0.254362389097085 1.507424102929741
146 0.254179090589382 1.510315187583043
147 0.2539472509326846 1.51308198198388
148 0.2537753329942606 1.515974122959137
149 0.2536001043111645 1.518857223498275
150 0.2533982403663944 1.52173731036615
151 0.2532068589915359 1.5244814817293
152 0.2530220040334441 1.527263913579198
153 0.2528400943948319 1.530079374097064
154 0.2526605001652175 1.532805467845322
155 0.2524751482102268 1.535670952741804
156 0.2522654203524665 1.538289607713342
157 0.2520258945721712 1.540804097347962
158 0.2518188145498017 1.543441368370541
159 0.2516333445149321 1.546094507475436
160 0.2514390818873661 1.548772614434774
161 0.2512184584904646 1.551298323523166
162 0.2510282600396725 1.553958755779576
163 0.2508056723706071 1.556401810458737
164 0.2506082160788918 1.558915799697585
165 0.2503902314881548 1.561381363101555
166 0.2501740967632188 1.563845127074838
167 0.2499580370933165 1.566285235761964
168 0.2497417480282809 1.568702492264224
169 0.2495243857916696 1.571107485868499
170 0.2492885663105357 1.573425966149679
171 0.2490662782718538 1.575826190380804
172 0.2488637124668313 1.578178751658157
173 0.2486424638657285 1.580466925162325
174 0.2484165821277722 1.582699881946172
175 0.2481983302051408 1.584974010914495
176 0.2479769473437548 1.587216904192441
177 0.2477530304271014 1.589427912728519
178 0.2475217169146313 1.591597084918483
179 0.2473179442479997 1.593817728128237
180 0.2470744070298515 1.595915430137074
181 0.2468568008566797 1.598069127323741
182 0.2466382068812087 1.600179436308801
183 0.246417570630575 1.60225986612824
184 0.2462008604763689 1.604290917398787
185 0.2459703576662277 1.606357846907867
186 0.245735219421227 1.608339080704504
187 0.2455300668596853 1.610326729097684
188 0.2453217927189256 1.612396108632025
189 0.2451207269571349 1.614403436454664
190 0.2449159878186199 1.616332382056443
191 0.2446928403267992 1.618285399776599
192 0.244461338945754 1.620092623681846
193 0.2442462389378094 1.622027650422746
194 0.2440326913873146 1.6238512772209
195 0.243833077786801 1.625723457187074
196 0.2436164917383501 1.627533631632268
197 0.2433988261426816 1.629319242221637
198 0.243181433512267 1.631078968801252
199 0.2429689501282322 1.632828416447574
200 0.2427502389287272 1.634541751726723
201 0.2425365426002825 1.636240200089518
202 0.2423063759085229 1.637867100599626
203 0.2420903897723603 1.639515188121305
204 0.2418838308188234 1.641154403040854
205 0.2416588886783686 1.642736260861056
206 0.2414345553600186 1.64433026395412
207 0.2412218588754803 1.64584299253501
208 0.2409978070844381 1.647344186953051
209 0.2407672143452485 1.648814404696
210 0.2405327335442084 1.65025052273003
211 0.2402956230757893 1.651653522307602
212 0.240055713445496 1.653025369888613
213 0.2398173357634175 1.654370370642304
214 0.2395840240198659 1.655711282628589
215 0.2393285963248968 1.656970629746524
216 0.23905907940928 1.658164283000361
217 0.2388032169717293 1.659361588352508
218 0.2385540177669435 1.660555150801217
219 0.2383032659139274 1.661718868472098
220 0.2380414377838637 1.662832879847949
221 0.2377605151156193 1.663873183176813
222 0.2375012508262478 1.664933991750525
223 0.2372188484056748 1.665914215949582
224 0.2369368735311561 1.666866714499374
225 0.2366549571352317 1.66779669008717
226 0.2363808274599759 1.668720117596126
227 0.2360870283684985 1.669571371703423
228 0.2357815683883335 1.670364526099752
229 0.2354802255404623 1.671134491343536
230 0.2351777505462481 1.671874143240256
231 0.2348717374994449 1.672575170978538
232 0.2345620198824685 1.673236808096803
233 0.2342677726658193 1.673884766277889
234 0.2339307167114362 1.674463263294771
235 0.2336191100421522 1.675005455096549
236 0.2332932188645231 1.675531594562021
237 0.2329755825142758 1.67604445981403
238 0.232652279094131 1.676516343762068
239 0.2323140420236863 1.676902991780247
240 0.2319740947086718 1.677265506134613
241 0.2316354427852478 1.677598767921631
242 0.2312872023523229 1.677876573809362
243 0.2309386145828028 1.678119395463783
244 0.2306006380393998 1.678361478850413
245 0.2302567859939254 1.678551008649815
246 0.2299109944476723 1.678715290128557
247 0.2295531551737957 1.678814702681587
248 0.2292017225331542 1.678899451181356
249 0.2288557680744105 1.678964112481311
250 0.2285145012732099 1.679041558071963
251 0.2281643147152854 1.679032557514831
252 0.2278152793987742 1.67899291606091
253 0.2274677867960275 1.678927314821411
254 0.2271319701863004 1.678857163983341
255 0.2267771056405962 1.678713336173769
256 0.2264360801312218 1.678559234253332
257 0.2260922075117334 1.678381422269506
258 0.2257489188575026 1.678169558459764
259 0.2254307067640214 1.677981563090104
260 0.2250898094202935 1.677707562798537
261 0.2247575923018405 1.677433180266913
262 0.2244251803358729 1.677124023325978
263 0.2240951433529367 1.676786912993036
264 0.2237685079910675 1.676426156037341
265 0.2234296718871064 1.675997010056935
266 0.2231196611977088 1.67562364570881
267 0.222817991349267 1.675228065006433
268 0.2224954748438829 1.67476016706409
