cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
        36  9.522005320E-01 -6.775317341E-02  3.158063625E-01  2.189924396E-03  2.848612594E+00  1.400579373E-01  2.845167391E+00  1.267543830E-01  1.648797248E+02 
        37  9.595668316E-01 -6.738615036E-02  3.101013886E-01  2.111515610E-03  2.746619915E+00  1.384626331E-01  2.743127604E+00  1.370290908E-01  1.782448720E+02 
        38  9.662966132E-01 -6.704275310E-02  3.039180099E-01  2.028148294E-03  2.638177273E+00  1.360357311E-01  2.634667645E+00  1.476078033E-01  1.920054629E+02 
        39  9.723803997E-01 -6.672558188E-02  2.972399131E-01  1.940000189E-03  2.523515871E+00  1.327839487E-01  2.520019995E+00  1.584446057E-01  2.061017723E+02 
        40  9.778098464E-01 -6.643705815E-02  2.899559470E-01  1.846084327E-03  2.401351879E+00  1.286404108E-01  2.397903770E+00  1.693864089E-01  2.203346646E+02 
        41  9.825773239E-01 -6.617941707E-02  2.822053086E-01  1.748711387E-03  2.274690984E+00  1.237743195E-01  2.271320979E+00  1.804366517E-01  2.347086133E+02 
        42  9.866762161E-01 -6.595467031E-02  2.734700022E-01  1.642131503E-03  2.136053870E+00  1.177935235E-01  2.132803512E+00  1.910832416E-01  2.485574978E+02 
        43  9.901007414E-01 -6.576458365E-02  2.651350348E-01  1.543557434E-03  2.007830569E+00  1.119592253E-01  2.004706643E+00  2.018706698E-01  2.625895822E+02 
        44  9.928460717E-01 -6.561065465E-02  2.540072803E-01  1.416707175E-03  1.842826130E+00  1.036738939E-01  1.839907571E+00  2.105658321E-01  2.739000862E+02 
        45  9.949085116E-01 -6.549412012E-02  2.518596688E-01  1.392851729E-03  1.811795413E+00  1.026076259E-01  1.808887584E+00  2.202493779E-01  2.864962611E+02 
        46  9.962850213E-01 -6.541590393E-02  2.487162080E-01  1.358299334E-03  1.766850305E+00  1.005060393E-01  1.763989381E+00  2.212037901E-01  2.877377425E+02 
        47  9.969738126E-01 -6.537664682E-02  3.497458899E-01  2.685908436E-03  3.493779333E+00  1.991811003E-01  3.488097034E+00  2.276399388E-01  2.961097641E+02 
        48  8.429662138E-02  5.768372118E-02  5.950593926E-01  7.775660901E-03  1.011443391E+01  1.199362831E+00  1.004307234E+01 -1.220382517E+00 -1.587450696E+03 
        49  7.442005724E-02  5.639000982E-02  6.079747386E-01  8.117051736E-03  1.055850870E+01  1.497119772E+00  1.045182943E+01 -1.274281112E+00 -1.657560978E+03 
        50  6.511893868E-02  5.493762344E-02  6.219357170E-01  8.494395915E-03  1.104935094E+01  1.850745970E+00  1.089325000E+01 -1.332312545E+00 -1.733047177E+03 
        51  5.640614405E-02  5.333038047E-02  6.371264269E-01  8.914800744E-03  1.159620566E+01  2.274959672E+00  1.137086382E+01 -1.395058889E+00 -1.814666446E+03 
        52  4.829372093E-02  5.157228187E-02  6.537971165E-01  9.388012453E-03  1.221175057E+01  2.789787130E+00  1.188881575E+01 -1.463028293E+00 -1.903079772E+03 
        53  4.079290107E-02  4.966743663E-02  6.721016680E-01  9.921970513E-03  1.290631321E+01  3.421065204E+00  1.244464678E+01 -1.535743630E+00 -1.997666519E+03 
        54  3.391406685E-02  4.761998728E-02  6.917836151E-01  1.051304517E-02  1.367517204E+01  4.198055497E+00  1.301486305E+01 -1.611458324E+00 -2.096154773E+03 
        55  2.766673267E-02  4.543406144E-02  7.131635199E-01  1.117523281E-02  1.453653331E+01  5.165636596E+00  1.358775181E+01 -1.691751093E+00 -2.200598101E+03 
        56  2.205951698E-02  4.311369359E-02  7.360821793E-01  1.190882252E-02  1.549077304E+01  6.375292565E+00  1.411806269E+01 -1.770544137E+00 -2.303090616E+03 
        57  1.710014604E-02  4.066276550E-02  7.596984069E-01  1.269153260E-02  1.650890765E+01  7.875915353E+00  1.450910021E+01 -1.842197663E+00 -2.396296178E+03 
        58  1.279542129E-02  3.808496147E-02  7.839710847E-01  1.352598557E-02  1.759434842E+01  9.733567479E+00  1.465669677E+01 -1.891027562E+00 -2.459813196E+03 
        59  9.151212871E-03  3.538369387E-02  8.100439641E-01  1.445776433E-02  1.880638876E+01  1.204387625E+01  1.444386732E+01 -1.891791332E+00 -2.460806693E+03 
        60  6.172448397E-03  3.256207705E-02  8.391071107E-01  1.554036152E-02  2.021461088E+01  1.489107814E+01  1.367063586E+01 -1.792004766E+00 -2.331006199E+03 
        61  3.863100894E-03  2.962287515E-02  8.671801092E-01  1.663357784E-02  2.163664618E+01  1.807057235E+01  1.189953246E+01 -1.515966559E+00 -1.971940876E+03 
        62  2.226182027E-03  2.656846866E-02  8.733628845E-01  1.690719328E-02  2.199256000E+01  2.029240907E+01  8.478846003E+00 -1.055425661E+00 -1.372877911E+03 
        63  1.263735699E-03  2.340083756E-02  8.365163138E-01  1.552756381E-02  2.019796386E+01  1.982896805E+01  3.843145895E+00 -5.025660446E-01 -6.537284877E+02 
        64  9.790856857E-04  2.014727332E-02  7.566346795E-01  1.270404976E-02  1.652518973E+01  1.652282760E+01 -2.793985266E-01  9.575228343E-02  1.245527749E+02 
        65  1.376856817E-03  1.686063781E-02  6.249496750E-01  8.657959658E-03  1.126211159E+01  1.098758051E+01 -2.471483769E+00  5.760378504E-01  7.492992351E+02 
        66  2.458515111E-03  1.356838644E-02  4.659798418E-01  4.803542233E-03  6.248357670E+00  5.735972330E+00 -2.478022398E+00  8.619788875E-01  1.121245975E+03 
        67  4.222391173E-03  1.027282327E-02  2.834664147E-01  1.773756823E-03  2.307269617E+00  1.944778692E+00 -1.241502689E+00  9.911616320E-01  1.289284467E+03 
        68  6.665932946E-03  6.976816338E-03  1.300657742E-01  3.728060826E-04  4.849391622E-01 -3.705186075E-01  3.128609156E-01  1.008115413E+00  1.311337627E+03 
        69  9.785707109E-03  3.683777992E-03  2.816015186E-01  1.745386677E-03  2.270366264E+00 -1.565352782E+00  1.644455424E+00  9.566970358E-01  1.244453566E+03 
        70  1.357740350E-02  3.976271837E-04  3.365455409E-01  2.490959881E-03  3.240193907E+00 -2.016813903E+00  2.536004384E+00  8.742311522E-01  1.137183491E+03 
        71  1.803583093E-02 -2.877249848E-03  3.607668137E-01  2.860958717E-03  3.721481456E+00 -2.097286098E+00  3.074217827E+00  7.821300926E-01  1.017380160E+03 
        72  2.315493114E-02 -6.136049516E-03  3.718639477E-01  3.038671381E-03  3.952646757E+00 -2.024827082E+00  3.394626883E+00  6.914286809E-01  8.993974638E+02 
        73  2.892777510E-02 -9.373605251E-03  3.781421548E-01  3.141459277E-03  4.086351325E+00 -1.910710466E+00  3.612125782E+00  6.069881075E-01  7.895587492E+02 
        74  3.534656763E-02 -1.258444507E-02  3.841574578E-01  3.241731224E-03  4.216783194E+00 -1.806802266E+00  3.810082161E+00  5.305085583E-01  6.900755856E+02 
        75  4.240265861E-02 -1.576285623E-02  3.914099605E-01  3.364950527E-03  4.377064553E+00 -1.724723097E+00  4.022937277E+00  4.612502880E-01  5.999857262E+02 
        76  5.008654669E-02 -1.890295185E-02  3.994844155E-01  3.504961037E-03  4.559187598E+00 -1.657149471E+00  4.247357671E+00  3.997321934E-01  5.199641422E+02 
        77  5.838788301E-02 -2.199873887E-02  4.075335319E-01  3.647442127E-03  4.744524329E+00 -1.594864415E+00  4.468435812E+00  3.450065221E-01  4.487780150E+02 
