cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
        96  1.449354887E-01  3.852344817E-03  1.731347655E-01  1.312123851E-03  9.292502114E+00 -2.726265378E+00  8.883584447E+00  7.701403635E-01  5.454158121E+03 
        97  1.531334370E-01  1.359510818E-03  1.768405605E-01  1.368891984E-03  9.694535808E+00 -2.797103030E+00  9.282253992E+00  7.546704851E-01  5.344599959E+03 
        98  1.615258008E-01 -1.148254029E-03  1.802052056E-01  1.421457509E-03  1.006680650E+01 -2.860320358E+00  9.651899320E+00  7.398118464E-01  5.239370615E+03 
        99  1.701072305E-01 -3.671954619E-03  1.832498564E-01  1.469899874E-03  1.040987684E+01 -2.916720290E+00  9.992911416E+00  7.255562299E-01  5.138411894E+03 
       100  1.788722277E-01 -6.212657318E-03  1.860107815E-01  1.514536001E-03  1.072599129E+01 -2.967475520E+00  1.030732643E+01  7.118870085E-01  5.041606041E+03 
       101  1.878153235E-01 -8.771484718E-03  1.885150533E-01  1.555588624E-03  1.101672725E+01 -3.013469963E+00  1.059656916E+01  6.987851500E-01  4.948818269E+03 
       102  1.969309151E-01 -1.134961378E-02  1.907873383E-01  1.593309570E-03  1.128386817E+01 -3.055558302E+00  1.086228541E+01  6.862270224E-01  4.859881217E+03 
       103  2.062133551E-01 -1.394826919E-02  1.928559172E-01  1.628042331E-03  1.152984666E+01 -3.094693746E+00  1.110676527E+01  6.741843057E-01  4.774594321E+03 
       104  2.156569362E-01 -1.656871475E-02  1.947491893E-01  1.660156269E-03  1.175727857E+01 -3.131806567E+00  1.133249254E+01  6.626321199E-01  4.692781380E+03 
       105  2.252558768E-01 -1.921225153E-02  1.964791131E-01  1.689777320E-03  1.196705578E+01 -3.167309388E+00  1.154030222E+01  6.515352718E-01  4.614193155E+03 
       106  2.350043356E-01 -2.188020758E-02  1.980748766E-01  1.717350252E-03  1.216232815E+01 -3.202167642E+00  1.173321561E+01  6.408692732E-01  4.538656220E+03 
       107  2.448964268E-01 -2.457393520E-02  1.995473216E-01  1.742979095E-03  1.234383242E+01 -3.236667285E+00  1.191193451E+01  6.305932915E-01  4.465881396E+03 
       108  2.549262047E-01 -2.729479782E-02  2.009206757E-01  1.767039548E-03  1.251422930E+01 -3.271568269E+00  1.207902214E+01  6.206833164E-01  4.395698643E+03 
       109  2.650876045E-01 -3.004416265E-02  2.022113235E-01  1.789801706E-03  1.267543161E+01 -3.307405920E+00  1.223632431E+01  6.110973796E-01  4.327810739E+03 
       110  2.753746212E-01 -3.282338753E-02  2.034296383E-01  1.811422487E-03  1.282855066E+01 -3.344485200E+00  1.238491546E+01  6.018044118E-01  4.261997651E+03 
       111  2.857810855E-01 -3.563383222E-02  2.045889311E-01  1.832149086E-03  1.297533708E+01 -3.383262216E+00  1.252648830E+01  5.927677841E-01  4.197999971E+03 
       112  2.963008285E-01 -3.847681731E-02  2.057099332E-01  1.852310188E-03  1.311811864E+01 -3.424331373E+00  1.266329307E+01  5.839462406E-01  4.135525524E+03 
       113  3.069276214E-01 -4.135363549E-02  2.068095605E-01  1.872158865E-03  1.325868758E+01 -3.468140646E+00  1.279706204E+01  5.753097582E-01  4.074361686E+03 
       114  3.176551759E-01 -4.426554218E-02  2.078983539E-01  1.891910293E-03  1.339856782E+01 -3.515064868E+00  1.292926674E+01  5.667971363E-01  4.014075032E+03 
       115  3.284771740E-01 -4.721373692E-02  2.089799936E-01  1.911652388E-03  1.353838195E+01 -3.565241620E+00  1.306050681E+01  5.583709512E-01  3.954400525E+03 
