epoch,train_loss,train_p_rel_l2,train_tau_rel_l2,train_head,train_force,train_sym,val_loss,val_p_rel_l2,val_tau_rel_l2,val_cl_mae,val_cd_mae,lr,epoch_time_s
0,3.055438477,1.51708052,1.492027636,4.702750504,0,0,1.827672234,0.8978758621,0.914348917,0.5165991038,0.003259150875,0.001,5.609667576
1,1.744848646,0.8247919702,0.9034033784,1.690387033,0,0,1.60532733,0.6973177588,0.8939862728,0.4775829262,0.002884992273,0.0009999845942,1.972167055
2,1.587778958,0.79531566,0.776743318,1.595652337,0,0,1.714333544,0.9242874646,0.7658139586,0.7636966026,0.005512063107,0.0009999383779,1.962380236
3,1.431168281,0.665070277,0.7498189738,1.652399462,0,0,1.189806356,0.54712816,0.6296921027,0.4234591025,0.002832499803,0.0009998613539,1.960515076
4,1.290664418,0.5725300633,0.7054516558,1.28735455,0,0,1.161900613,0.5299210882,0.6194489682,0.4547340512,0.002338365219,0.0009997535269,1.97930946
5,1.212318145,0.6106451589,0.5869436379,1.495098061,0,0,1.271543765,0.6132499814,0.6456772494,0.4262876074,0.002624556725,0.0009996149036,1.996285578
6,1.28064723,0.7035608292,0.5671609995,1.007475981,0,0,0.9082064676,0.3921927547,0.508938266,0.200050144,0.001805754704,0.0009994454925,1.968690518
7,1.260062814,0.6610583571,0.5892447485,0.9906561466,0,0,1.425053849,0.9077870083,0.5071616185,0.3301868522,0.002198401117,0.0009992453042,1.962791827
8,1.202819267,0.6473252154,0.5472399157,0.8378338309,0,0,1.038625576,0.5125980151,0.5194628727,0.1948221575,0.001596558546,0.0009990143508,2.020530238
9,1.086784585,0.5713180349,0.5082579461,0.7317083031,0,0,1.001205745,0.5336175108,0.4606784165,0.2086197693,0.001650063689,0.0009987526468,1.982012269
10,1.111431546,0.5758208908,0.5277251704,0.8004142115,0,0,0.9072581458,0.450540719,0.450044601,0.2087070741,0.001531496835,0.0009984602082,1.973044711
11,0.8886428475,0.3357507145,0.5452063336,0.7801454938,0,0,0.9353430223,0.3104983687,0.6183451259,0.2014243788,0.001507656174,0.0009981370531,2.002971295
12,0.8358641771,0.3270259202,0.5021447516,0.6794231259,0,0,0.627234993,0.2642114323,0.3561564517,0.2062778518,0.001648879363,0.0009977832013,1.996092503
13,0.8747110665,0.4170142619,0.4505216284,0.7283151551,0,0,0.7395949078,0.3513351822,0.3814000773,0.2184990719,0.001540582492,0.0009973986748,2.010629799
14,0.7214423785,0.325684152,0.3885673915,0.7299043124,0,0,0.6838386548,0.2854595858,0.3925332189,0.173395468,0.001422532955,0.0009969834972,2.045912396
15,0.6563382263,0.2962147244,0.354287198,0.592412548,0,0,0.6280484903,0.2950604504,0.3277514392,0.1675304808,0.001169821215,0.0009965376942,2.011378879
16,0.6842435232,0.3225545293,0.3558535541,0.5923255579,0,0,0.7327339602,0.3987858051,0.3284754467,0.1719299448,0.001249557561,0.0009960612933,2.001448344
17,0.7378179305,0.3685716866,0.3630776566,0.6261405716,0,0,0.7427045202,0.3731627822,0.3615145999,0.2208200418,0.002101164744,0.0009955543238,2.003622501
18,0.8321196964,0.3209891875,0.5011456792,1.013508406,0,0,0.640381242,0.2975184333,0.3315952742,0.4123758206,0.002072917703,0.000995016817,2.011877463
19,0.6594124402,0.2944298639,0.3567835906,0.8322359301,0,0,1.021657436,0.7023627424,0.3127900463,0.2030151155,0.001496588038,0.0009944488061,1.995468967
20,0.8806521789,0.4579605512,0.4153668204,0.7435023636,0,0,0.7958213472,0.3752938902,0.4133603704,0.1826971935,0.001999818403,0.0009938503261,2.006964344
21,0.6983882005,0.3187883193,0.3731498833,0.6547057296,0,0,0.5546075225,0.2703749782,0.2787321061,0.1666970401,0.001308129355,0.000993221414,1.975278946
22,0.5246889087,0.2302849012,0.2880752809,0.6423953107,0,0,0.4718004918,0.2009848344,0.2658157146,0.17048544,0.001026870464,0.0009925621084,2.002543613
