cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
         1  5.033683181E-01 -6.895995140E-02  2.771705055E-01  3.624941738E-03  8.829472834E+00  4.881690993E-01  8.815967415E+00 -2.390820360E-01 -5.823454538E+02 
         2  5.156744123E-01 -6.825524569E-02  2.753719732E-01  3.578048339E-03  8.715251966E+00  5.146764531E-01  8.700041665E+00 -2.314464577E-01 -5.637470499E+02 
         3  5.279711485E-01 -6.750535220E-02  2.735961890E-01  3.532055013E-03  8.603223455E+00  5.393023291E-01  8.586303443E+00 -2.237699629E-01 -5.450489831E+02 
         4  5.402510166E-01 -6.671243161E-02  2.718312222E-01  3.486618003E-03  8.492549995E+00  5.621165280E-01  8.473926506E+00 -2.160795950E-01 -5.263171249E+02 
         5  5.525066257E-01 -6.587861478E-02  2.700782071E-01  3.441791453E-03  8.383363467E+00  5.832393798E-01  8.363050570E+00 -2.083783367E-01 -5.075587406E+02 
         6  5.647304654E-01 -6.500604004E-02  2.683417467E-01  3.397690321E-03  8.275943879E+00  6.027988572E-01  8.253961511E+00 -2.006663122E-01 -4.887741322E+02 
         7  5.769152045E-01 -6.409680843E-02  2.666278556E-01  3.354423028E-03  8.170555318E+00  6.209202930E-01  8.146927777E+00 -1.929397039E-01 -4.699540013E+02 
         8  5.890532732E-01 -6.315302849E-02  2.649230579E-01  3.311654698E-03  8.066382112E+00  6.376418811E-01  8.041140044E+00 -1.851998506E-01 -4.511016088E+02 
         9  6.011375189E-01 -6.217678264E-02  2.632181148E-01  3.269167767E-03  7.962894323E+00  6.530104966E-01  7.936073544E+00 -1.774652192E-01 -4.322619356E+02 
        10  6.131604314E-01 -6.117012724E-02  2.615307797E-01  3.227395240E-03  7.861146650E+00  6.671968776E-01  7.832782071E+00 -1.697365835E-01 -4.134368664E+02 
        11  6.251148582E-01 -6.013509631E-02  2.598564744E-01  3.186203706E-03  7.760814132E+00  6.802583287E-01  7.730943319E+00 -1.620068100E-01 -3.946090258E+02 
        12  6.369934082E-01 -5.907370895E-02  2.581851328E-01  3.145344440E-03  7.661290937E+00  6.922185913E-01  7.629954931E+00 -1.542765431E-01 -3.757799834E+02 
        13  6.487889290E-01 -5.798795447E-02  2.565063076E-01  3.104576505E-03  7.561990204E+00  7.030923757E-01  7.529233490E+00 -1.465269371E-01 -3.569038357E+02 
