cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
         1  4.733345211E-01 -1.415182501E-01  2.470361254E-01  2.730804091E-03  1.420871503E+01 -3.280407705E+00  1.382485111E+01  3.018437252E-01  1.570530633E+03 
         2  4.853157401E-01 -1.443405002E-01  2.475506385E-01  2.742127802E-03  1.426763372E+01 -3.248566862E+00  1.389288254E+01  2.943133642E-01  1.531349223E+03 
         3  4.972983599E-01 -1.471224576E-01  2.480144688E-01  2.752392518E-03  1.432104232E+01 -3.216694573E+00  1.395511122E+01  2.870693054E-01  1.493657480E+03 
         4  5.092747808E-01 -1.498638690E-01  2.484515019E-01  2.762129731E-03  1.437170626E+01 -3.185396837E+00  1.401424945E+01  2.800914280E-01  1.457350711E+03 
         5  5.212372541E-01 -1.525644213E-01  2.488298809E-01  2.770539251E-03  1.441546204E+01 -3.153728567E+00  1.406625544E+01  2.733908173E-01  1.422486596E+03 
         6  5.331782103E-01 -1.552238464E-01  2.491960850E-01  2.778655767E-03  1.445769329E+01 -3.122851255E+00  1.411639810E+01  2.668907472E-01  1.388665919E+03 
         7  5.450900197E-01 -1.578418612E-01  2.495877540E-01  2.787445061E-03  1.450342509E+01 -3.093789301E+00  1.416960857E+01  2.606397414E-01  1.356141155E+03 
         8  5.569650531E-01 -1.604181379E-01  2.498744082E-01  2.793873912E-03  1.453687520E+01 -3.063129551E+00  1.421048830E+01  2.546228163E-01  1.324834341E+03 
         9  5.687958002E-01 -1.629524082E-01  2.502008570E-01  2.801179740E-03  1.457488833E+01 -3.034413730E+00  1.425551484E+01  2.488084744E-01  1.294581593E+03 
        10  5.805747509E-01 -1.654443145E-01  2.505029445E-01  2.808080625E-03  1.461079450E+01 -3.006175783E+00  1.429818951E+01  2.432220091E-01  1.265514516E+03 
        11  5.922943354E-01 -1.678935587E-01  2.507055644E-01  2.812522288E-03  1.463390503E+01 -2.976199217E+00  1.432806388E+01  2.377992860E-01  1.237299410E+03 
        12  6.039472222E-01 -1.702998132E-01  2.510399586E-01  2.819941179E-03  1.467250644E+01 -2.950203862E+00  1.437284741E+01  2.325693688E-01  1.210087497E+03 
        13  6.155260205E-01 -1.726627350E-01  2.512689332E-01  2.825139921E-03  1.469955615E+01 -2.922651343E+00  1.440607720E+01  2.275491183E-01  1.183966506E+03 
        14  6.270233393E-01 -1.749819666E-01  2.515040063E-01  2.830401173E-03  1.472693110E+01 -2.895900531E+00  1.443939956E+01  2.227035094E-01  1.158754197E+03 
        15  6.384319663E-01 -1.772571951E-01  2.517109065E-01  2.835079339E-03  1.475127219E+01 -2.869244487E+00  1.446953583E+01  2.180437710E-01  1.134508996E+03 
        16  6.497446299E-01 -1.794880480E-01  2.519283877E-01  2.839999530E-03  1.477687255E+01 -2.843478539E+00  1.450071006E+01  2.135414442E-01  1.111082827E+03 
        17  6.609542966E-01 -1.816741824E-01  2.521210196E-01  2.844289486E-03  1.479919373E+01 -2.817683848E+00  1.452848212E+01  2.091975372E-01  1.088480936E+03 
        18  6.720538735E-01 -1.838152409E-01  2.522849304E-01  2.848011373E-03  1.481855918E+01 -2.791896886E+00  1.455317862E+01  2.050349310E-01  1.066822375E+03 
        19  6.830362678E-01 -1.859109104E-01  2.524346446E-01  2.851469394E-03  1.483655169E+01 -2.766388520E+00  1.457636308E+01  2.010418142E-01  1.046045690E+03 
        20  6.938946843E-01 -1.879608184E-01  2.521848896E-01  2.845734828E-03  1.480671403E+01 -2.732554297E+00  1.455238562E+01  1.972220122E-01  1.026170782E+03 
        21  7.046222091E-01 -1.899646521E-01  2.526716896E-01  2.856693801E-03  1.486373493E+01 -2.715231872E+00  1.461362830E+01  1.935543877E-01  1.007087674E+03 
        22  7.152121663E-01 -1.919220984E-01  2.527570608E-01  2.858748047E-03  1.487442343E+01 -2.689819093E+00  1.462919498E+01  1.900785870E-01  9.890026482E+02 
        23  7.256578207E-01 -1.938328445E-01  2.528503602E-01  2.860836725E-03  1.488529108E+01 -2.664869397E+00  1.464480665E+01  1.867319431E-01  9.715896412E+02 
        24  7.359526157E-01 -1.956966221E-01  2.529128754E-01  2.862187023E-03  1.489231686E+01 -2.639643388E+00  1.465651337E+01  1.835599699E-01  9.550854686E+02 
        25  7.460900545E-01 -1.975131631E-01  2.529551163E-01  2.863140907E-03  1.489728003E+01 -2.614451355E+00  1.466606956E+01  1.805644769E-01  9.394995437E+02 
        26  7.560638189E-01 -1.992822140E-01  2.529920968E-01  2.863935404E-03  1.490141390E+01 -2.589499276E+00  1.467469351E+01  1.777464415E-01  9.248369537E+02 
        27  7.658675909E-01 -2.010035515E-01  2.529879858E-01  2.863864310E-03  1.490104399E+01 -2.564144108E+00  1.467876960E+01  1.751052469E-01  9.110944876E+02 
        28  7.754951119E-01 -2.026769966E-01  2.529601239E-01  2.863216893E-03  1.489767540E+01 -2.538652958E+00  1.467978111E+01  1.726448254E-01  8.982926071E+02 
        29  7.849404812E-01 -2.043023705E-01  2.528863827E-01  2.861641453E-03  1.488947818E+01 -2.512723375E+00  1.467592525E+01  1.703609899E-01  8.864095256E+02 
        30  7.941976190E-01 -2.058795542E-01  2.528126122E-01  2.860006653E-03  1.488097212E+01 -2.487128601E+00  1.467165711E+01  1.682660418E-01  8.755092487E+02 
        31  8.032606244E-01 -2.074084431E-01  2.526927755E-01  2.857167368E-03  1.486619896E+01 -2.460882386E+00  1.466110260E+01  1.663444516E-01  8.655109747E+02 
        32  8.121238947E-01 -2.088889629E-01  2.525378433E-01  2.853647796E-03  1.484788619E+01 -2.434462084E+00  1.464694912E+01  1.646260857E-01  8.565701022E+02 
        33  8.207817078E-01 -2.103210688E-01  2.523372028E-01  2.849167888E-03  1.482457667E+01 -2.407651443E+00  1.462775745E+01  1.631102593E-01  8.486830678E+02 
        34  8.292286396E-01 -2.117047608E-01  2.521205521E-01  2.844421600E-03  1.479988114E+01 -2.381060688E+00  1.460708840E+01  1.618065709E-01  8.418998145E+02 
        35  8.374592662E-01 -2.130400836E-01  2.518641505E-01  2.838623308E-03  1.476971190E+01 -2.354053535E+00  1.458090606E+01  1.607168338E-01  8.362297759E+02 
        36  8.454684019E-01 -2.143270969E-01  2.515340319E-01  2.831138024E-03  1.473076503E+01 -2.326143965E+00  1.454594420E+01  1.598404596E-01  8.316698914E+02 
        37  8.532508612E-01 -2.155658901E-01  2.511687640E-01  2.822965177E-03  1.468824069E+01 -2.298197009E+00  1.450733280E+01  1.591883797E-01  8.282770383E+02 
        38  8.608018160E-01 -2.167566121E-01  2.507562347E-01  2.813691849E-03  1.463999040E+01 -2.269909798E+00  1.446294674E+01  1.587627654E-01  8.260625138E+02 
        39  8.681162000E-01 -2.178994268E-01  2.503112574E-01  2.803676014E-03  1.458787676E+01 -2.241608461E+00  1.441462243E+01  1.585748720E-01  8.250848808E+02 
        40  8.751895428E-01 -2.189944983E-01  2.497705685E-01  2.791631966E-03  1.452521007E+01 -2.212307398E+00  1.435574532E+01  1.586353111E-01  8.253993529E+02 
        41  8.820171952E-01 -2.200421095E-01  2.491642981E-01  2.778083845E-03  1.445471751E+01 -2.182478717E+00  1.428900433E+01  1.589468213E-01  8.270201796E+02 
        42  8.885947466E-01 -2.210424542E-01  2.485021535E-01  2.763175149E-03  1.437714570E+01 -2.152282966E+00  1.421513265E+01  1.595182616E-01  8.299934550E+02 
        43  8.949179649E-01 -2.219958454E-01  2.477226256E-01  2.745939148E-03  1.428746463E+01 -2.121018351E+00  1.412915166E+01  1.603632864E-01  8.343902246E+02 
        44  9.009827375E-01 -2.229025662E-01  2.468924799E-01  2.727695966E-03  1.419254307E+01 -2.089757543E+00  1.403784856E+01  1.614871580E-01  8.402378691E+02 
        45  9.067851901E-01 -2.237629145E-01  2.459612690E-01  2.707105865E-03  1.408541020E+01 -2.057518195E+00  1.393432451E+01  1.628932456E-01  8.475539186E+02 
        46  9.123215079E-01 -2.245772630E-01  2.449207938E-01  2.684173949E-03  1.396609258E+01 -2.024360779E+00  1.381859998E+01  1.645911997E-01  8.563885860E+02 
        47  9.175881147E-01 -2.253459394E-01  2.437744349E-01  2.659123831E-03  1.383575368E+01 -1.990506114E+00  1.369182111E+01  1.665837036E-01  8.667558327E+02 
        48  9.225815535E-01 -2.260692865E-01  2.425049996E-01  2.631462072E-03  1.369182610E+01 -1.955632761E+00  1.355144281E+01  1.688787257E-01  8.786971198E+02 
        49  9.272985458E-01 -2.267476767E-01  2.411018513E-01  2.601136163E-03  1.353403660E+01 -1.919750940E+00  1.339719011E+01  1.714760017E-01  8.922110712E+02 
        50  9.317359924E-01 -2.273814678E-01  2.395457349E-01  2.567781629E-03  1.336048879E+01 -1.882636988E+00  1.322718181E+01  1.743824171E-01  9.073335139E+02 
        51  9.358910322E-01 -2.279710323E-01  2.378487469E-01  2.531476259E-03  1.317158741E+01 -1.844390572E+00  1.304181499E+01  1.775929452E-01  9.240382929E+02 
        52  9.397608638E-01 -2.285167128E-01  2.359743368E-01  2.491646721E-03  1.296434934E+01 -1.804631927E+00  1.283813294E+01  1.811122070E-01  9.423494523E+02 
        53  9.433429837E-01 -2.290188819E-01  2.338701106E-01  2.447490561E-03  1.273459932E+01 -1.762816927E+00  1.261199811E+01  1.849359829E-01  9.622450361E+02 
        54  9.466350079E-01 -2.294778675E-01  2.315574446E-01  2.399373313E-03  1.248423927E+01 -1.719242033E+00  1.236529163E+01  1.890854678E-01  9.838353247E+02 
        55  9.496347308E-01 -2.298939824E-01  2.289616394E-01  2.345791402E-03  1.220544589E+01 -1.672855467E+00  1.209026319E+01  1.935735874E-01  1.007187572E+03 
        56  9.523402452E-01 -2.302675396E-01  2.259594297E-01  2.284648252E-03  1.188731044E+01 -1.622192623E+00  1.177610464E+01  1.985012819E-01  1.032826982E+03 
        57  9.547497034E-01 -2.305988222E-01  2.223018360E-01  2.211213098E-03  1.150521815E+01 -1.563935077E+00  1.139842760E+01  2.039412231E-01  1.061131676E+03 
        58  9.568614364E-01 -2.308881134E-01  2.177520007E-01  2.121692943E-03  1.103943359E+01 -1.495454493E+00  1.093767388E+01  2.103178115E-01  1.094309863E+03 
        59  9.586741328E-01 -2.311356068E-01  2.113731617E-01  1.999243890E-03  1.040231587E+01 -1.404952575E+00  1.030700168E+01  2.176714753E-01  1.132571895E+03 
        60  9.601866007E-01 -2.313415259E-01  2.032311750E-01  1.848198467E-03  9.616407648E+00 -1.295561420E+00  9.528736363E+00  2.271750897E-01  1.182020389E+03 
        61  9.613977671E-01 -2.315060496E-01  1.925520944E-01  1.659126635E-03  8.632643274E+00 -1.160684232E+00  8.554258706E+00  2.371030452E-01  1.233676782E+03 
        62  9.623068571E-01 -2.316293269E-01  1.850092728E-01  1.531645586E-03  7.969343441E+00 -1.069877102E+00  7.897201901E+00  2.469721399E-01  1.285026916E+03 
        63  9.629132152E-01 -2.317114472E-01  2.318996463E-01  2.406388111E-03  1.252073814E+01 -1.679194617E+00  1.240762625E+01  2.540474038E-01  1.321840398E+03 
        64  9.632165432E-01 -2.317524850E-01  2.294786985E-01  2.356461670E-03  1.226096463E+01 -1.643519201E+00  1.215031268E+01  2.337154958E-01  1.216050939E+03 
        65  1.188747585E-02  7.593834400E-02  9.387669332E-01  3.954730085E-02  2.057695497E+02  1.989160414E+02  5.266418215E+01 -6.799225247E+00 -3.537721886E+04 
        66  1.133833732E-02  7.327376306E-02  9.031446434E-01  3.660294900E-02  1.904497190E+02  1.883743903E+02  2.803898252E+01 -5.924545422E+00 -3.082615040E+04 
        67  1.108445972E-02  7.054401189E-02  8.549875605E-01  3.279907120E-02  1.706576673E+02  1.705315210E+02  6.560470587E+00 -4.975487922E+00 -2.588808559E+04 
        68  1.112570707E-02  6.774980575E-02  7.976414249E-01  2.853987107E-02  1.484965166E+02  1.481664296E+02 -9.895685102E+00 -4.028393464E+00 -2.096023474E+04 
        69  1.146180183E-02  6.489208341E-02  7.348771096E-01  2.421767258E-02  1.260075777E+02  1.242798720E+02 -2.079478419E+01 -3.127562601E+00 -1.627309916E+04 
        70  1.209233515E-02  6.197192147E-02  6.692422624E-01  2.007848264E-02  1.044708550E+02  1.010224127E+02 -2.662013668E+01 -2.316034398E+00 -1.205061648E+04 
        71  1.301676407E-02  5.899056792E-02  6.037543058E-01  1.633624364E-02  8.499951769E+01  8.008421812E+01 -2.848571599E+01 -1.612363190E+00 -8.389327224E+03 
        72  1.423440594E-02  5.594943464E-02  5.397894161E-01  1.305456950E-02  6.792455695E+01  6.207526883E+01 -2.757546802E+01 -1.017279096E+00 -5.293030297E+03 
        73  1.574444212E-02  5.285009742E-02  4.789599075E-01  1.027570056E-02  5.346575447E+01  4.725240223E+01 -2.501594261E+01 -5.366734550E-01 -2.792379071E+03 
        74  1.754591800E-02  4.969427735E-02  4.231089777E-01  8.017417858E-03  4.171562729E+01  3.558825780E+01 -2.176394879E+01 -1.509793432E-01 -7.855643952E+02 
        75  1.963773184E-02  4.648382962E-02  3.718349788E-01  6.191057187E-03  3.221284443E+01  2.650236387E+01 -1.831098182E+01  1.541590017E-01  8.021085557E+02 
        76  2.201864868E-02  4.322076216E-02  3.252360672E-01  4.735953217E-03  2.464175658E+01  1.954529967E+01 -1.500657950E+01  3.914812856E-01  2.036926064E+03 
        77  2.468728460E-02  3.990719467E-02  2.831406564E-01  3.588955242E-03  1.867378275E+01  1.428176377E+01 -1.203085141E+01  5.735480722E-01  2.984242313E+03 
        78  2.764211223E-02  3.654537722E-02  2.449963152E-01  2.686873176E-03  1.398013699E+01  1.031420772E+01 -9.437232086E+00  7.111450446E-01  3.700176560E+03 
        79  3.088145889E-02  3.313766047E-02  2.101214763E-01  1.976234254E-03  1.028259385E+01  7.322896198E+00 -7.218512842E+00  8.133009665E-01  4.231706592E+03 
        80  3.440350667E-02  2.968649939E-02  1.777722700E-01  1.414523200E-03  7.359941023E+00  5.063391695E+00 -5.341422695E+00  8.873593618E-01  4.617041679E+03 
        81  3.820627928E-02  2.619443275E-02  1.470816882E-01  9.682540097E-04  5.037946644E+00  3.350926705E+00 -3.761940537E+00  9.392305940E-01  4.886934184E+03 
