cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
        68  6.920397282E-03 -3.157940507E-02  7.155285031E-01  2.298272198E-02  1.195819753E+02 -6.294408410E+01  1.016754203E+02 -4.233235451E+00 -2.202605320E+04 
        69  9.070726112E-03 -3.275248781E-02  6.734932257E-01  2.034461244E-02  1.058555616E+02 -4.580416992E+01  9.543258321E+01 -4.014825700E+00 -2.088963997E+04 
        70  1.146380417E-02 -3.376596794E-02  6.291521260E-01  1.774184632E-02  9.231304415E+01 -3.221792898E+01  8.650839943E+01 -3.723482033E+00 -1.937374245E+04 
        71  1.409299579E-02 -3.462882712E-02  5.847960320E-01  1.532058470E-02  7.971491724E+01 -2.203953471E+01  7.660761673E+01 -3.402270813E+00 -1.770244033E+04 
        72  1.695177704E-02 -3.535078466E-02  5.417921474E-01  1.314535087E-02  6.839690372E+01 -1.470007234E+01  6.679853525E+01 -3.075158263E+00 -1.600043284E+04 
        73  2.003378235E-02 -3.594218940E-02  5.023477037E-01  1.129806524E-02  5.878524571E+01 -9.607231324E+00  5.799488097E+01 -2.768229751E+00 -1.440344543E+04 
        74  2.333284542E-02 -3.641387075E-02  4.671765649E-01  9.769686627E-03  5.083290073E+01 -6.141837124E+00  5.046049577E+01 -2.489869613E+00 -1.295510283E+04 
        75  2.684306353E-02 -3.677698970E-02  4.361633402E-01  8.514573592E-03  4.430239072E+01 -3.806074501E+00  4.413859559E+01 -2.241142156E+00 -1.166094278E+04 
        76  3.055886179E-02 -3.704291210E-02  4.090689461E-01  7.488977870E-03  3.896608798E+01 -2.243871198E+00  3.890142741E+01 -2.020840794E+00 -1.051468726E+04 
        77  3.447508439E-02 -3.722305223E-02  3.856173111E-01  6.654557739E-03  3.462449574E+01 -1.207366479E+00  3.460343872E+01 -1.826896986E+00 -9.505573378E+03 
        78  3.858707473E-02 -3.732872382E-02  3.655368646E-01  5.979346171E-03  3.111128555E+01 -5.265439005E-01  3.110682948E+01 -1.656757634E+00 -8.620317064E+03 
        79  4.289078712E-02 -3.737100214E-02  3.485207030E-01  5.435494064E-03  2.828155505E+01 -8.562765198E-02  2.828142542E+01 -1.507759046E+00 -7.845058788E+03 
        80  4.738288373E-02 -3.736061230E-02  3.342905518E-01  5.000586803E-03  2.601867821E+01  1.934720705E-01  2.601795888E+01 -1.377398134E+00 -7.166774668E+03 
        81  5.206083879E-02 -3.730779514E-02  3.225313135E-01  4.654922418E-03  2.422014321E+01  3.631704523E-01  2.421742026E+01 -1.263408711E+00 -6.573673448E+03 
        82  5.692303926E-02 -3.722221404E-02  3.129674093E-01  4.382941514E-03  2.280499256E+01  4.584908880E-01  2.280038315E+01 -1.163793179E+00 -6.055361383E+03 
        83  6.196887791E-02 -3.711288422E-02  3.053427229E-01  4.171963364E-03  2.170724688E+01  5.028340871E-01  2.170142219E+01 -1.076847990E+00 -5.602974696E+03 
        84  6.719882786E-02 -3.698808700E-02  2.994585896E-01  4.012726330E-03  2.087871669E+01  5.119935073E-01  2.087243812E+01 -1.000958949E+00 -5.208114529E+03 
