cellnumber     x-coordinate     y-coordinate           y-plus skin-friction-coef       wall-shear     y-wall-shear     x-wall-shear pressure-coefficient         pressure 
         1  5.030988455E-01 -4.126640037E-02  2.508145244E-01  2.924365163E-03  8.782747449E+00 -1.848439436E-01  8.780802097E+00  5.097683286E-02  1.530987493E+02 
         2  5.153399706E-01 -4.151574150E-02  2.500309086E-01  2.906120929E-03  8.727954532E+00 -1.717951027E-01  8.726263619E+00  5.182194582E-02  1.556368775E+02 
         3  5.275732279E-01 -4.174875841E-02  2.492604310E-01  2.888238323E-03  8.674247692E+00 -1.596436100E-01  8.672778502E+00  5.273364724E-02  1.583749908E+02 
         4  5.397912860E-01 -4.196633399E-02  2.485050763E-01  2.870774070E-03  8.621797292E+00 -1.483338561E-01  8.620521192E+00  5.370029169E-02  1.612781146E+02 
         5  5.519866347E-01 -4.216932133E-02  2.477642430E-01  2.853682385E-03  8.570465826E+00 -1.378066113E-01  8.569357841E+00  5.471666642E-02  1.643305934E+02 
         6  5.641520619E-01 -4.235854372E-02  2.470388305E-01  2.836989487E-03  8.520332036E+00 -1.280086972E-01  8.519370387E+00  5.577829189E-02  1.675189737E+02 
         7  5.762801766E-01 -4.253478348E-02  2.463295516E-01  2.820724568E-03  8.471483596E+00 -1.188887981E-01  8.470649312E+00  5.687447405E-02  1.708111382E+02 
         8  5.883635879E-01 -4.269877449E-02  2.456322305E-01  2.804782557E-03  8.423604948E+00 -1.103921849E-01  8.422881566E+00  5.800088256E-02  1.741940815E+02 
         9  6.003950238E-01 -4.285122827E-02  2.449493031E-01  2.789212102E-03  8.376842189E+00 -1.024729921E-01  8.376215395E+00  5.915745897E-02  1.776676280E+02 
        10  6.123672724E-01 -4.299279675E-02  2.442810973E-01  2.774000829E-03  8.331158165E+00 -9.508488370E-02  8.330615538E+00  6.033741166E-02  1.812113805E+02 
        11  6.242730618E-01 -4.312410951E-02  2.436256487E-01  2.759125196E-03  8.286482169E+00 -8.818337387E-02  8.286012940E+00  6.153705955E-02  1.848142837E+02 
        12  6.361051202E-01 -4.324574396E-02  2.429818294E-01  2.744574869E-03  8.242783164E+00 -8.172666063E-02  8.242377997E+00  6.275987772E-02  1.884867742E+02 
        13  6.478562951E-01 -4.335824400E-02  2.423505674E-01  2.730339365E-03  8.200029668E+00 -7.567510861E-02  8.199680471E+00  6.400373709E-02  1.922224577E+02 
